ROC-AUC,Accuracy,BA,G-mean,Specificity,Sensitivity,MCC,cm
0.9604444662049261,0.8871809744779582,0.8854994846532112,0.8854973036254378,0.8874648327602376,0.8835341365461847,0.5335277595652044,"[[2839  360]
 [  29  220]]"
0.953380088535732,0.8845372787931535,0.898736626365094,0.8985835685626185,0.8821506720850266,0.9153225806451613,0.5420535425019917,"[[2822  377]
 [  21  227]]"
0.9637374078593108,0.8845372787931535,0.8968767961762244,0.8967609702568002,0.8824632697718037,0.9112903225806451,0.5402307284002161,"[[2823  376]
 [  22  226]]"
0.9586123183656183,0.8862779228314477,0.8903752684810777,0.8903624052697215,0.8855892466395748,0.8951612903225806,0.5363515145569302,"[[2833  366]
 [  26  222]]"
0.9507184460167123,0.8830867420945749,0.8740345999382144,0.873970553785864,0.8846153846153846,0.8634538152610441,0.5162541783327806,"[[2829  369]
 [  34  215]]"
0.9532057583255812,0.8854408352668214,0.8882651581631308,0.8882590241026688,0.8849640512660206,0.891566265060241,0.5337133807064988,"[[2831  368]
 [  27  222]]"
0.9477886234609606,0.8848273861328692,0.878434793130918,0.8784030560792713,0.885901844326352,0.8709677419354839,0.5224296961528129,"[[2834  365]
 [  32  216]]"
0.9620723209874054,0.8912097476066144,0.9023314997630307,0.9022379770781733,0.8893404188809003,0.9153225806451613,0.5554191289731422,"[[2845  354]
 [  21  227]]"
0.958965251237786,0.8912097476066144,0.8893126884409442,0.8893099277226743,0.8915286026883401,0.8870967741935484,0.5427173944478383,"[[2852  347]
 [  28  220]]"
0.9637197947512377,0.8798955613577023,0.8963866723931373,0.896179392258111,0.8771106941838649,0.9156626506024096,0.5340182066233308,"[[2805  393]
 [  21  228]]"
0.9644755954107145,0.8895011600928074,0.8978602751110726,0.897807115084601,0.8880900281337918,0.9076305220883534,0.5491290729314651,"[[2841  358]
 [  23  226]]"
0.95585944196271,0.8743835219031042,0.8821071857132774,0.8820610485515844,0.8730853391684902,0.8911290322580645,0.511905547998113,"[[2793  406]
 [  27  221]]"
0.9510998900866198,0.8894691035683203,0.892094555758352,0.8920892845185417,0.8890278211941232,0.8951612903225806,0.5427813455861824,"[[2844  355]
 [  26  222]]"
0.9551334086256793,0.8923701769654773,0.88435839324789,0.8843088760064592,0.8937167864957799,0.875,0.5396632026437396,"[[2859  340]
 [  31  217]]"
0.952967592697243,0.8804757760371338,0.8837375769494489,0.8837293526933643,0.8799249530956847,0.8875502008032129,0.5222921563195583,"[[2814  384]
 [  28  221]]"
0.9545729024255822,0.8874709976798144,0.8856557834965997,0.8856532422202235,0.8877774304470147,0.8835341365461847,0.5341116881915575,"[[2840  359]
 [  29  220]]"
0.9601349716141133,0.8804757760371338,0.9021279331242626,0.9017733372143557,0.8768365114098156,0.9274193548387096,0.5397336110123049,"[[2805  394]
 [  18  230]]"
0.9577526747269812,0.8880185668697418,0.8968925521080175,0.896832652270952,0.8865270396999062,0.907258064516129,0.5453058598403987,"[[2836  363]
 [  23  225]]"
0.9626029807702005,0.8885987815491732,0.8916256592281862,0.891618649147079,0.8880900281337918,0.8951612903225806,0.5410111948365569,"[[2841  358]
 [  26  222]]"
0.9529801507468272,0.8822164200754279,0.8828239788421981,0.882823693211054,0.8821138211382114,0.8835341365461847,0.5237914874593766,"[[2821  377]
 [  29  220]]"
0.959431348400793,0.884860788863109,0.8861008271912282,0.8860996418378193,0.8846514535792435,0.8875502008032129,0.530738268529432,"[[2830  369]
 [  28  221]]"
0.9604412669281731,0.8871482448505947,0.8908441650112434,0.8908337043262483,0.8865270396999062,0.8951612903225806,0.5380886618307481,"[[2836  363]
 [  26  222]]"
0.9509751031068178,0.8851174934725848,0.8860304127297844,0.886029771032182,0.8849640512660206,0.8870967741935484,0.5303819510346179,"[[2831  368]
 [  28  220]]"
0.9588883622906352,0.886858137510879,0.9018468473010719,0.9016768857100192,0.8843388558924664,0.9193548387096774,0.548436947430046,"[[2829  370]
 [  20  228]]"
0.9614731596806236,0.8842471714534378,0.893176834919415,0.8931158460494432,0.8827392120075047,0.9036144578313253,0.5368926547790769,"[[2823  375]
 [  24  225]]"
0.9610106571958356,0.888631090487239,0.893687912010656,0.8936683670588614,0.8877774304470147,0.8995983935742972,0.5437412470757514,"[[2840  359]
 [  25  224]]"
0.9645302463471448,0.8842471714534378,0.9022999878994444,0.9020535471925388,0.8812128790246953,0.9233870967741935,0.5451275531624925,"[[2819  380]
 [  19  229]]"
0.9441471125049159,0.8874383521903104,0.8835611430991539,0.8835495361297105,0.8880900281337918,0.8790322580645161,0.5313365877829593,"[[2841  358]
 [  30  218]]"
0.9485373453397734,0.8810559907165652,0.8615242666559106,0.8612221296245074,0.8843388558924664,0.8387096774193549,0.5001165385255468,"[[2829  370]
 [  40  208]]"
0.9670376314513841,0.8836669567740064,0.9039742459519127,0.9036625538812455,0.8802376485303315,0.927710843373494,0.5466572409221037,"[[2815  383]
 [  18  231]]"
0.9594200496892227,0.8892111368909513,0.8921487764123075,0.8921421691459419,0.888715223507346,0.8955823293172691,0.5431041201892878,"[[2843  356]
 [  26  223]]"
0.954341830612389,0.8836669567740064,0.8871087487017112,0.8870996389037943,0.8830884651453579,0.8911290322580645,0.5293741120396109,"[[2825  374]
 [  27  221]]"
0.946300003025139,0.8830867420945749,0.8774970000705866,0.877472708362536,0.8840262582056893,0.8709677419354839,0.5190084081042157,"[[2828  371]
 [  32  216]]"
0.9651403160261776,0.8914998549463301,0.9099271193618974,0.9096725008089614,0.888402625820569,0.9314516129032258,0.5632145504073357,"[[2842  357]
 [  17  231]]"
0.9607372579749894,0.8778648099796925,0.8915888695494925,0.8914445454925194,0.8755472170106317,0.9076305220883534,0.5265644121835736,"[[2800  398]
 [  23  226]]"
0.9602021716123639,0.880800464037123,0.8913195765242903,0.8912347745622845,0.8790246952172553,0.9036144578313253,0.5301997758559761,"[[2812  387]
 [  24  225]]"
0.9597681735219676,0.8842471714534378,0.8930008369550968,0.8929422964566629,0.8827758674585808,0.9032258064516129,0.5360101673445353,"[[2824  375]
 [  24  224]]"
0.9600278312779195,0.8920800696257616,0.8953610755377184,0.8953528733074567,0.8915286026883401,0.8991935483870968,0.5499833054643601,"[[2852  347]
 [  25  223]]"
0.9524914539825954,0.8845372787931535,0.8819981546652684,0.8819931679385574,0.8849640512660206,0.8790322580645161,0.5255529572308627,"[[2831  368]
 [  30  218]]"
0.9516063001223154,0.8807658833768495,0.8820422402555814,0.8820409785494906,0.8805503439649781,0.8835341365461847,0.5210038121084173,"[[2816  382]
 [  29  220]]"
0.9454661408999548,0.8819605568445475,0.8808343721870916,0.8808333886614462,0.8821506720850266,0.8795180722891566,0.5214048151032568,"[[2822  377]
 [  30  219]]"
0.955375419738023,0.8781549173194082,0.8804194102995896,0.8804154368520739,0.8777743044701469,0.8830645161290323,0.5151468383443831,"[[2808  391]
 [  29  219]]"
0.9614408232411339,0.8894691035683203,0.8939543859472214,0.8939390333413136,0.888715223507346,0.8991935483870968,0.5446030141621729,"[[2843  356]
 [  25  223]]"
0.9598790952817917,0.8851174934725848,0.899049224051871,0.8989019329901672,0.8827758674585808,0.9153225806451613,0.5431878483552371,"[[2824  375]
 [  21  227]]"
0.9611177668773907,0.886858137510879,0.8908805955529435,0.8908681884725578,0.8861788617886179,0.8955823293172691,0.5384073042353353,"[[2834  364]
 [  26  223]]"
0.9641918722090613,0.8776102088167054,0.8914520225321416,0.8913052028507158,0.87527352297593,0.9076305220883534,0.5260413489834339,"[[2800  399]
 [  23  226]]"
0.9474848490959876,0.8865680301711634,0.8849520767578578,0.8849500637171105,0.8868396373866834,0.8830645161290323,0.5314268141947208,"[[2837  362]
 [  29  219]]"
0.9544640966431043,0.8891789962286046,0.8789194455928768,0.8788377418515535,0.8909034073147859,0.8669354838709677,0.5293561659795464,"[[2850  349]
 [  33  215]]"
0.960874870171122,0.8874383521903104,0.9002996147989795,0.9001742647423194,0.8852766489527978,0.9153225806451613,0.5477772860629925,"[[2832  367]
 [  21  227]]"
0.962770406202672,0.8842471714534378,0.893176834919415,0.8931158460494432,0.8827392120075047,0.9036144578313253,0.5368926547790769,"[[2823  375]
 [  24  225]]"
