ROC-AUC,Accuracy,BA,G-mean,Specificity,Sensitivity,MCC,cm
0.9581271320809108,0.8933024064946361,0.8864917422562315,0.8864561008854056,0.8944409743910057,0.8785425101214575,0.5424173846939441,"[[2864  338]
 [  30  217]]"
0.95337301838173,0.8790953899681067,0.884444691703313,0.8844226537963708,0.8782011242973142,0.8906882591093117,0.5196074760117689,"[[2812  390]
 [  27  220]]"
0.9678123743510508,0.8915627718179182,0.9061043578532648,0.9059453843087927,0.8891317926296065,0.9230769230769231,0.558797449933451,"[[2847  355]
 [  19  228]]"
0.9558221455719731,0.884024354885474,0.8908355607704699,0.8908000875563272,0.8828856964397251,0.8987854251012146,0.5327473298880507,"[[2827  375]
 [  25  222]]"
0.9572739090913708,0.8924013921113689,0.8895291560660766,0.8895228468228801,0.8928794503435353,0.8861788617886179,0.543304572853287,"[[2859  343]
 [  28  218]]"
0.9605471782565046,0.8880835024644824,0.900494250809843,0.9003777350920736,0.8860087445346658,0.9149797570850202,0.5481009685078142,"[[2837  365]
 [  21  226]]"
0.962825612534676,0.8947521020585677,0.9040857561190248,0.9040201187806949,0.8931917551530294,0.9149797570850202,0.5618454667048348,"[[2860  342]
 [  21  226]]"
0.9634198767470735,0.8956219193969266,0.9045542133332659,0.9044941309353222,0.8941286695815116,0.9149797570850202,0.5636947795154941,"[[2863  339]
 [  21  226]]"
0.9563468682276006,0.8854740504494056,0.886011905514519,0.8860116831157161,0.8853841349156777,0.8866396761133604,0.5300664948225136,"[[2835  367]
 [  28  219]]"
0.9516968561315844,0.87877030162413,0.889695464724791,0.8896041938069508,0.876951905059338,0.9024390243902439,0.5237168944466464,"[[2808  394]
 [  24  222]]"
0.9647563390289976,0.8918527109307045,0.8969198147918684,0.8969003158009408,0.8910056214865709,0.902834008097166,0.550330991872093,"[[2853  349]
 [  24  223]]"
0.9600869395898819,0.8843142939982603,0.8947279913616742,0.8946454293358149,0.8825733916302311,0.9068825910931174,0.5369887792386727,"[[2826  376]
 [  23  224]]"
0.9511906778910953,0.8938822847202088,0.8830677688792683,0.8829775528442648,0.8956901936289818,0.8704453441295547,0.5399823655747041,"[[2868  334]
 [  32  215]]"
0.9515573515540641,0.8863438677877645,0.8827440845423027,0.882734085422566,0.886945658963148,0.8785425101214575,0.5281014903250858,"[[2840  362]
 [  30  217]]"
0.9670632683840891,0.8854408352668214,0.9101742813180786,0.909716930472248,0.8813241723922548,0.9390243902439024,0.5530015719359439,"[[2822  380]
 [  15  231]]"
0.9685419285011646,0.9043200927805161,0.9129750636621343,0.9129191745742018,0.9028732042473454,0.9230769230769231,0.5865054982389906,"[[2891  311]
 [  19  228]]"
0.9664544174061251,0.8822847202087561,0.9011074809013597,0.9008396282063134,0.8791380387257963,0.9230769230769231,0.5403963626354912,"[[2815  387]
 [  19  228]]"
0.9505281365138691,0.8915627718179182,0.8743459932683773,0.8741150425877285,0.8944409743910057,0.854251012145749,0.5276879221132784,"[[2864  338]
 [  36  211]]"
0.9579147142347774,0.8790953899681067,0.8937853871694563,0.893620915326271,0.8766396002498439,0.9109311740890689,0.5288547551686579,"[[2807  395]
 [  22  225]]"
