ROC-AUC,Accuracy,BA,G-mean,Specificity,Sensitivity,MCC,cm
0.9574987292860989,0.8875036242389098,0.8908412505342056,0.8908327329076199,0.886945658963148,0.8947368421052632,0.5377954949358822,"[[2840  362]
 [  26  221]]"
0.9528571464696913,0.8828645984343287,0.8864746729650244,0.8864646589121596,0.882261086820737,0.8906882591093117,0.5268030106717734,"[[2825  377]
 [  27  220]]"
0.9643466760400254,0.8921426500434909,0.9064166626627589,0.9062635389750742,0.8897564022485946,0.9230769230769231,0.5599935201137906,"[[2849  353]
 [  19  228]]"
0.9547676426929526,0.8851841113366193,0.8951964485759154,0.8951201682545193,0.8835103060587133,0.9068825910931174,0.5386916491043281,"[[2829  373]
 [  23  224]]"
0.9570085769564753,0.8897911832946636,0.8843710485824409,0.8843484497057399,0.8906933166770769,0.8780487804878049,0.5341997465993464,"[[2852  350]
 [  30  216]]"
0.9592271530698172,0.8860539286749782,0.8937967666969278,0.893751077440333,0.8847595252966896,0.902834008097166,0.5385739067374573,"[[2833  369]
 [  24  223]]"
0.9611945469304356,0.8918527109307045,0.8950516756986397,0.8950438879107224,0.891317926296065,0.8987854251012146,0.5485102960529085,"[[2854  348]
 [  25  222]]"
0.9620985871684449,0.8956219193969266,0.9026860742400373,0.902648418242324,0.8944409743910057,0.9109311740890689,0.5618926953916042,"[[2864  338]
 [  22  225]]"
0.9530657711400011,0.8825746593215424,0.88258224237382,0.8825822423294413,0.8825733916302311,0.8825910931174089,0.5225377436195989,"[[2826  376]
 [  29  218]]"
0.9493888474175185,0.87877030162413,0.889695464724791,0.8896041938069508,0.876951905059338,0.9024390243902439,0.5237168944466464,"[[2808  394]
 [  24  222]]"
0.9644263327323257,0.8933024064946361,0.895832437722375,0.8958275706524963,0.8928794503435353,0.8987854251012146,0.5515420958505368,"[[2859  343]
 [  25  222]]"
0.958788409066196,0.8892432589156277,0.8973825822423738,0.8973322956095064,0.8878825733916302,0.9068825910931174,0.5467963327919831,"[[2843  359]
 [  23  224]]"
0.9483420028474107,0.8921426500434909,0.8765264371711001,0.8763369085514416,0.8947532792004997,0.8582995951417004,0.5307615329786349,"[[2865  337]
 [  35  212]]"
0.9515560871621229,0.8866338069005509,0.8885046542267359,0.8885019709895348,0.8863210493441599,0.8906882591093117,0.5342156729716836,"[[2838  364]
 [  27  220]]"
0.9633828958526937,0.8805104408352669,0.9037669545964666,0.9033597372402229,0.8766396002498439,0.9308943089430894,0.5399012639358399,"[[2807  395]
 [  17  229]]"
0.9668463789079192,0.9034502754421572,0.8994296327952924,0.8994173903510061,0.9041224234853217,0.8947368421052632,0.5720667120933554,"[[2895  307]
 [  26  221]]"
0.9658222214354896,0.8814149028703973,0.9062434409668048,0.905779983472987,0.877264209868832,0.9352226720647774,0.5442193474861392,"[[2809  393]
 [  16  231]]"
0.9474872738951111,0.8863438677877645,0.8752715281693881,0.8751761165890743,0.8881948782011243,0.8623481781376519,0.5206804876562061,"[[2844  358]
 [  34  213]]"
0.957186424476605,0.8764859379530299,0.8886437373402757,0.8885304317410513,0.8744534665833854,0.902834008097166,0.5203175265210621,"[[2800  402]
 [  24  223]]"
0.948983866790573,0.8897911832946636,0.8843710485824409,0.8843484497057399,0.8906933166770769,0.8780487804878049,0.5341997465993464,"[[2852  350]
 [  30  216]]"
0.9553593781214677,0.8825746593215424,0.876977825094134,0.8769534950037459,0.8835103060587133,0.8704453441295547,0.5169604856535625,"[[2829  373]
 [  32  215]]"
0.9593320976009427,0.8982313714120035,0.9022233067895318,0.9022112759126967,0.8975640224859462,0.9068825910931174,0.5657343928889341,"[[2874  328]
 [  23  224]]"
0.9611806386190815,0.8851841113366193,0.9045371440420586,0.9042550585164171,0.8819487820112429,0.9271255060728745,0.5478241301893833,"[[2824  378]
 [  18  229]]"
0.9564669854620215,0.8927225282690635,0.8861794374467376,0.8861465300357749,0.8938163647720175,0.8785425101214575,0.5411922138405191,"[[2862  340]
 [  30  217]]"
0.951063359790375,0.8781902552204176,0.8912595278357531,0.8911291433027079,0.8760149906308557,0.9065040650406504,0.5244904587992413,"[[2805  397]
 [  23  223]]"
0.9572142410993129,0.8938822847202088,0.884935907972497,0.8848742996918255,0.8953778888194878,0.8744939271255061,0.5418169302225578,"[[2867  335]
 [  31  216]]"
0.9549800605390861,0.8976514931864309,0.883229611047751,0.88306919377551,0.9000624609618988,0.8663967611336032,0.5463340724706939,"[[2882  320]
 [  33  214]]"
0.961242593824204,0.8825746593215424,0.9031317723993354,0.9028129922977228,0.8791380387257963,0.9271255060728745,0.5427783552875582,"[[2815  387]
 [  18  229]]"
0.9501045652135431,0.8776456944041752,0.8836639296795779,0.8836360107039642,0.8766396002498439,0.8906882591093117,0.5168953508605076,"[[2807  395]
 [  27  220]]"
0.9597774256943069,0.8845707656612529,0.8928185128197316,0.8927666786964883,0.8831980012492192,0.9024390243902439,0.5348133870367845,"[[2828  374]
 [  24  222]]"
0.9579589679527218,0.8776456944041752,0.8780595123998918,0.8780593795576337,0.8775765146783261,0.8785425101214575,0.5113067070586907,"[[2810  392]
 [  30  217]]"
0.9569613627110586,0.8846042331110466,0.8967522828596499,0.896640181933365,0.8825733916302311,0.9109311740890689,0.53938807653438,"[[2826  376]
 [  22  225]]"
0.9579134498428361,0.8805450855320383,0.8870935928202768,0.8870606648719999,0.8794503435352904,0.8947368421052632,0.5242020761549752,"[[2816  386]
 [  26  221]]"
0.9529696773524644,0.8970716149608582,0.8866535844247143,0.8865702011163921,0.8988132417239225,0.8744939271255061,0.5487094454229337,"[[2878  324]
 [  31  216]]"
0.9576788897183164,0.8900812064965197,0.8957854085099253,0.8957606976726601,0.8891317926296065,0.9024390243902439,0.5458376507944935,"[[2847  355]
 [  24  222]]"
0.9574253945535052,0.890403015366773,0.8905346354884472,0.8905346222378582,0.8903810118675828,0.8906882591093117,0.5418576928676005,"[[2851  351]
 [  27  220]]"
0.9639964394722934,0.8854740504494056,0.9121658528197205,0.9116336831503009,0.8810118675827607,0.9433198380566802,0.5556488595849028,"[[2821  381]
 [  14  233]]"
0.9609227026630622,0.889533198028414,0.8900661782742061,0.890065960883285,0.8894440974391006,0.8906882591093117,0.5400731176715801,"[[2848  354]
 [  27  220]]"
0.9582396629636841,0.8828645984343287,0.8920790902447104,0.8920142571695909,0.8813241723922548,0.902834008097166,0.5323370749496361,"[[2822  380]
 [  24  223]]"
0.9482602336954038,0.892691415313225,0.884056204709455,0.8839988227009621,0.8941286695815116,0.8739837398373984,0.538392316178367,"[[2863  339]
 [  31  215]]"
0.9629533161207444,0.884024354885474,0.9020443953298419,0.9017991594155256,0.8810118675827607,0.9230769230769231,0.5437450695594845,"[[2821  381]
 [  19  228]]"
0.9513234390449289,0.8921426500434909,0.8821308544507861,0.8820534525881106,0.8938163647720175,0.8704453441295547,0.5362971469249175,"[[2862  340]
 [  32  215]]"
0.9581562130955602,0.8898231371412003,0.8958267479586393,0.8957993417409404,0.8888194878201124,0.902834008097166,0.5461526485966779,"[[2846  356]
 [  24  223]]"
0.9615334039706965,0.8799652073064657,0.8979901225701548,0.8977436458352291,0.876951905059338,0.9190283400809717,0.5341656134855413,"[[2808  394]
 [  20  227]]"
0.9561313305200511,0.8909512761020881,0.8887483940423415,0.8887446795434772,0.891317926296065,0.8861788617886179,0.5402833911508302,"[[2854  348]
 [  28  218]]"
0.9632618277544147,0.890403015366773,0.903611609141048,0.9034800853265113,0.8881948782011243,0.9190283400809717,0.5546108297006253,"[[2844  358]
 [  20  227]]"
