ROC-AUC,Accuracy,BA,G-mean,Specificity,Sensitivity,MCC,cm
0.9337933164354824,0.8532482598607889,0.8561021202659969,0.8560956219322201,0.8527664895279775,0.8594377510040161,0.46203579275250634,"[[2728  471]
 [  35  214]]"
0.9149305730621464,0.8543661154627212,0.8452849428752938,0.8452183830800484,0.8558924663957487,0.8346774193548387,0.45144837241181807,"[[2738  461]
 [  41  207]]"
0.9436996440419889,0.8523353640847113,0.8702284736157468,0.869977449673284,0.8493279149734292,0.8911290322580645,0.47485723198481117,"[[2717  482]
 [  27  221]]"
0.9301583660216399,0.8558166521612997,0.8460664370922365,0.8459897790451895,0.8574554548296343,0.8346774193548387,0.45376506636581876,"[[2743  456]
 [  41  207]]"
0.9187582098249157,0.8561067595010153,0.8298673116480932,0.8293003520251027,0.8605378361475923,0.7991967871485943,0.4379194727612599,"[[2752  446]
 [  50  199]]"
0.9241730912396068,0.8570185614849188,0.8414684056639186,0.8412720954821623,0.859643638637074,0.8232931726907631,0.4509051971378106,"[[2750  449]
 [  44  205]]"
0.9139486633927941,0.85175514940528,0.8364389325293187,0.8362475807049682,0.8543294779618631,0.8185483870967742,0.439632735423722,"[[2733  466]
 [  45  203]]"
0.9321171434621707,0.8613286916158979,0.8564754358720972,0.8564566742513994,0.862144420131291,0.8508064516129032,0.47041142482381687,"[[2758  441]
 [  37  211]]"
0.9287176436184693,0.8532056861038584,0.8520990682572175,0.8520980878203102,0.8533916849015317,0.8508064516129032,0.4572658793246931,"[[2730  469]
 [  37  211]]"
0.936826731566667,0.848854076008123,0.8592889381164432,0.8592023697722483,0.8470919324577861,0.8714859437751004,0.460952183835824,"[[2709  489]
 [  32  217]]"
0.9320708906272166,0.8599187935034803,0.8541417938085571,0.8541151042132618,0.8608940293841826,0.8473895582329317,0.46709406098441497,"[[2754  445]
 [  38  211]]"
0.9262508949369259,0.8453727879315347,0.8608978108078129,0.860706792395865,0.8427633635511097,0.8790322580645161,0.45858162157356436,"[[2696  503]
 [  30  218]]"
0.9180741965735261,0.8534957934435741,0.8299374048341719,0.8294810744479512,0.8574554548296343,0.8024193548387096,0.43462645064084365,"[[2743  456]
 [  49  199]]"
0.9359136927870606,0.859297940237888,0.8553813439683773,0.8553691097819017,0.8599562363238512,0.8508064516129032,0.46705549879648983,"[[2751  448]
 [  37  211]]"
0.9235440825214555,0.8471134319698288,0.847240745345359,0.8472407322763016,0.8470919324577861,0.8473895582329317,0.44691119006317853,"[[2709  489]
 [  38  211]]"
0.9129358948767875,0.8459976798143851,0.8299738497597768,0.8297625086249543,0.848702719599875,0.8112449799196787,0.4279001295104397,"[[2715  484]
 [  47  202]]"
0.9321965533584083,0.8505947200464172,0.848832548477851,0.8488300527964284,0.8508909034073148,0.8467741935483871,0.45128099822798146,"[[2722  477]
 [  38  210]]"
0.9315902651030061,0.8648099796924862,0.8583510219927599,0.8583178644382271,0.8658955923726165,0.8508064516129032,0.47627787820230827,"[[2770  429]
 [  37  211]]"
0.9410917222115782,0.859297940237888,0.8776993062348113,0.8774360772839056,0.8562050640825258,0.8991935483870968,0.4896996256641786,"[[2739  460]
 [  25  223]]"
0.918911418029843,0.8540760081230055,0.8454380373275465,0.8453777452579944,0.8555347091932458,0.8353413654618473,0.45197427329987266,"[[2736  462]
 [  41  208]]"
0.9326383370305229,0.8552784222737819,0.8553444788845912,0.8553444753999986,0.8552672710221945,0.8554216867469879,0.46335771696886036,"[[2736  463]
 [  36  213]]"
0.9254076374673537,0.8572671888598782,0.8431282709314403,0.8429665022249625,0.859643638637074,0.8266129032258065,0.4522672245533492,"[[2750  449]
 [  43  205]]"
0.9226093839808812,0.8500145053669858,0.8373609696578568,0.8372305151594288,0.8521412941544233,0.8225806451612904,0.4388575492587452,"[[2726  473]
 [  44  204]]"
0.9179380653228328,0.8471134319698288,0.8413774717905798,0.8413507944573809,0.8480775242263208,0.8346774193548387,0.44019917935497815,"[[2713  486]
 [  41  207]]"
0.9405074958997968,0.855526544821584,0.8739950420820242,0.8737284032316806,0.8524077548467792,0.8955823293172691,0.4826342372689886,"[[2726  472]
 [  26  223]]"
0.9190936926825777,0.8599187935034803,0.8430313940978041,0.8428002931004318,0.8627696155048452,0.8232931726907631,0.4556577058607377,"[[2760  439]
 [  44  205]]"
0.9280899272958283,0.8445024659123875,0.8362511218223436,0.8361955772972096,0.8458893404188809,0.8266129032258065,0.43242581919037626,"[[2706  493]
 [  43  205]]"
0.9213766398773809,0.845082680591819,0.8421432100757293,0.8421362105563158,0.8455767427321038,0.8387096774193549,0.4390673582517098,"[[2705  494]
 [  40  208]]"
0.9204010325807459,0.8616187989556136,0.8380334328267907,0.8375804774329625,0.8655829946858393,0.8104838709677419,0.45174318247327383,"[[2769  430]
 [  47  201]]"
0.9479858144271897,0.8552364374818683,0.8849488008318451,0.8842670485579324,0.8502188868042526,0.9196787148594378,0.49335464900688,"[[2719  479]
 [  20  229]]"
0.9302869496115126,0.8587587006960556,0.8609235315755048,0.860919813272357,0.8583932478899656,0.8634538152610441,0.47276069047443503,"[[2746  453]
 [  34  215]]"
