ROC-AUC,Accuracy,BA,G-mean,Specificity,Sensitivity,MCC,cm
0.916845999590337,0.8135691504783995,0.8323409963914254,0.8320525737497096,0.8104309806371018,0.854251012145749,0.4029359136934351,"[[2595  607]
 [  36  211]]"
0.9096516094445021,0.8126993331400406,0.8262681218974983,0.8261163321353218,0.8104309806371018,0.8421052631578947,0.3960746885898622,"[[2595  607]
 [  39  208]]"
0.9275794227797911,0.816758480719049,0.8415312292165575,0.8410343534633578,0.8126171143035603,0.8704453441295547,0.414603407985284,"[[2602  600]
 [  32  215]]"
0.9094391915983684,0.8071904899971006,0.8307737825802193,0.8303176545548552,0.8032479700187383,0.8582995951417004,0.39709430119589584,"[[2572  630]
 [  35  212]]"
0.9092373668895964,0.8111948955916474,0.8270428035323452,0.8268361866500143,0.8085571517801374,0.8455284552845529,0.3952857834556587,"[[2589  613]
 [  38  208]]"
0.9154109147369939,0.8071904899971006,0.8307737825802193,0.8303176545548552,0.8032479700187383,0.8582995951417004,0.39709430119589584,"[[2572  630]
 [  35  212]]"
0.9164692107918381,0.8069005508843143,0.838090186548387,0.837299186946162,0.8016864459712679,0.8744939271255061,0.4044243980275852,"[[2567  635]
 [  31  216]]"
0.9192028261688671,0.8132792113656132,0.8359211221731357,0.8355032813868793,0.8094940662086196,0.8623481781376519,0.4064238354838241,"[[2592  610]
 [  34  213]]"
0.9172733640664867,0.816758480719049,0.8377949510301002,0.8374350834602841,0.8132417239225485,0.8623481781376519,0.4107659795848341,"[[2604  598]
 [  34  213]]"
0.9092360973578505,0.8045243619489559,0.8234512982231634,0.8231552949969404,0.8013741411617739,0.8455284552845529,0.38728029311983436,"[[2566  636]
 [  38  208]]"
0.9257966301425982,0.8202377500724848,0.8415369189802931,0.8411696465368665,0.8166770768269831,0.8663967611336032,0.41711090473909684,"[[2615  587]
 [  33  214]]"
0.9201056020149351,0.8083502464482458,0.8370028094788935,0.8363344426434322,0.8035602748282323,0.8704453441295547,0.4042477118922806,"[[2573  629]
 [  32  215]]"
0.9079611174190221,0.8193679327341258,0.8279914881134514,0.8279303088408798,0.8179262960649594,0.8380566801619433,0.40251215069859486,"[[2619  583]
 [  40  207]]"
0.9066954610858092,0.8161786024934764,0.8374826462206061,0.8371134260320708,0.8126171143035603,0.8623481781376519,0.41003658337108545,"[[2602  600]
 [  34  213]]"
0.9195535818568679,0.7926334106728539,0.8339363609126409,0.8325435642526055,0.7857589006870705,0.8821138211382114,0.3910066598623445,"[[2516  686]
 [  29  217]]"
0.9181179778832561,0.8213975065236301,0.8346889722263666,0.8345447938910129,0.8191755153029356,0.8502024291497976,0.4109142658300455,"[[2623  579]
 [  37  210]]"
0.9254286920876881,0.8069005508843143,0.8455627429213017,0.8443577677770016,0.8004372267332917,0.8906882591093117,0.4120686593549057,"[[2563  639]
 [  27  220]]"
0.906582930203036,0.8097999420121774,0.8172340414771133,0.8171879772330247,0.8085571517801374,0.8259109311740891,0.3847821787334543,"[[2589  613]
 [  43  204]]"
0.9207504419049835,0.8129892722528269,0.83389683067516,0.83353969869255,0.8094940662086196,0.8582995951417004,0.40414339711902136,"[[2592  610]
 [  35  212]]"
0.9057296506756448,0.8051044083526682,0.820010867191745,0.8198265041581151,0.8026233603997501,0.8373983739837398,0.38408794511254973,"[[2570  632]
 [  40  206]]"
0.9072846677304418,0.8141490287039722,0.8139719102686327,0.813971884016805,0.8141786383510307,0.8137651821862348,0.3842861855294622,"[[2607  595]
 [  46  201]]"
0.9232223281501692,0.8237170194259206,0.8527514433034009,0.852077820233018,0.8188632104934416,0.8866396761133604,0.4311829791405304,"[[2622  580]
 [  28  219]]"
0.9185390203996996,0.8045810379820237,0.834972828217182,0.8342189907187718,0.7995003123048094,0.8704453441295547,0.399752148517818,"[[2560  642]
 [  32  215]]"
0.9080078999208491,0.8080603073354595,0.8200334052350884,0.8199143209426769,0.8060587133041849,0.8340080971659919,0.3865586093054416,"[[2581  621]
 [  41  206]]"
0.9144157868811669,0.8045243619489559,0.8309567699049882,0.8303845799393172,0.8001249219237976,0.8617886178861789,0.39500931832090724,"[[2562  640]
 [  34  212]]"
0.9092988440928873,0.8196578718469122,0.818806945052055,0.8188063427082286,0.8198001249219238,0.8178137651821862,0.3931810247858465,"[[2625  577]
 [  45  202]]"
0.9213624076045589,0.8138590895911858,0.8268927315164865,0.8267527854902306,0.8116801998750781,0.8421052631578947,0.39750864443372524,"[[2599  603]
 [  39  208]]"
0.92348152849813,0.8071904899971006,0.8438507562328201,0.8427652147129466,0.8010618363522798,0.8866396761133604,0.41050738947422843,"[[2565  637]
 [  28  219]]"
0.913624328923977,0.8106697593505364,0.8326476114371837,0.8322523779263539,0.8069956277326671,0.8582995951417004,0.4012977733867251,"[[2584  618]
 [  35  212]]"
0.918997526952159,0.8082946635730859,0.8442449586894369,0.8432028807134127,0.8023110555902561,0.8861788617886179,0.4110314442899936,"[[2569  633]
 [  28  218]]"
0.9156625287333069,0.8016816468541607,0.8352794432629405,0.8343584197412047,0.7960649594003748,0.8744939271255061,0.39826883303993027,"[[2549  653]
 [  31  216]]"
0.9220312709414915,0.7987822557262975,0.8449267537748422,0.8432084337620506,0.7910680824484697,0.8987854251012146,0.40637491824354927,"[[2533  669]
 [  25  222]]"
0.921167691245603,0.8161786024934764,0.843087063500292,0.8425018727330953,0.8116801998750781,0.8744939271255061,0.4157896301270101,"[[2599  603]
 [  31  216]]"
0.9109906005103087,0.8199478109596985,0.824567514736488,0.8245498849074063,0.8191755153029356,0.8299595141700404,0.3993811361596531,"[[2623  579]
 [  42  205]]"
0.9068201784453822,0.8094547563805105,0.8223531532629504,0.8222155131198757,0.8073079325421612,0.8373983739837398,0.3892920765233443,"[[2585  617]
 [  40  206]]"
0.9241933811610658,0.8170484198318353,0.8323466861551612,0.8321551408214624,0.8144909431605247,0.8502024291497976,0.4053588192845118,"[[2608  594]
 [  37  210]]"
0.9136774333855104,0.8051609162075964,0.8259444375605327,0.8255881320496559,0.8016864459712679,0.8502024291497976,0.3908263760018318,"[[2567  635]
 [  37  210]]"
