ROC-AUC,Accuracy,BA,G-mean,Specificity,Sensitivity,MCC,cm
0.9125495366495577,0.8047577603713374,0.8297168217890671,0.8292044622006742,0.8005626758361988,0.8588709677419355,0.3951727024326576,"[[2561  638]
 [  35  213]]"
0.9098987586846696,0.7969248621990136,0.8403753945285322,0.8388413866674709,0.7896217567989997,0.8911290322580645,0.401353400622847,"[[2526  673]
 [  27  221]]"
0.8950034032314373,0.7902523933855526,0.8147449083387961,0.8142417759783712,0.7861163227016885,0.8433734939759037,0.37182059827027725,"[[2514  684]
 [  39  210]]"
0.9153085136041352,0.8015665796344648,0.8301008913703595,0.8294305711280526,0.7967479674796748,0.8634538152610441,0.3942116214872608,"[[2548  650]
 [  34  215]]"
0.9170941011519296,0.809924550203134,0.8287803365006354,0.8284875958173229,0.8067542213883677,0.8508064516129032,0.39757747830270107,"[[2580  618]
 [  37  211]]"
0.9096819570631951,0.8120104438642297,0.8206054815516945,0.8205440641327157,0.8105658018130666,0.8306451612903226,0.3904501330497319,"[[2593  606]
 [  42  206]]"
0.8947264266050883,0.7911227154046997,0.8074921346388488,0.8072657206349398,0.7883713660518912,0.8266129032258065,0.36418243069724354,"[[2522  677]
 [  43  205]]"
0.9142963348076484,0.8018566869741804,0.8321089234988736,0.8313572417173393,0.7967479674796748,0.8674698795180723,0.3964573699024714,"[[2548  650]
 [  33  216]]"
0.9048024493219909,0.8009863649550334,0.8168264050573777,0.8166165392889003,0.798311444652908,0.8353413654618473,0.3801287933136234,"[[2553  645]
 [  41  208]]"
0.9227390102685146,0.798316889146837,0.839264459642115,0.8379002941299305,0.7914321450906817,0.8870967741935484,0.4010850546966023,"[[2531  667]
 [  28  220]]"
0.9081630852383307,0.803307223672759,0.8233558370055158,0.8230227304928367,0.7999374804626446,0.8467741935483871,0.3877021625037031,"[[2559  640]
 [  38  210]]"
0.9066694229043349,0.7948941108210038,0.8151035101695087,0.8147616100175723,0.7914973429196624,0.8387096774193549,0.3741766553180926,"[[2532  667]
 [  40  208]]"
0.9037726892560863,0.8038874383521903,0.8091314601746573,0.8091082424770711,0.8030018761726079,0.8152610441767069,0.37388394104599065,"[[2568  630]
 [  46  203]]"
0.9149506091909855,0.8064984044096316,0.8290554337424746,0.8286360678370358,0.8026891807379612,0.8554216867469879,0.396213855205799,"[[2567  631]
 [  36  213]]"
0.9214794024491113,0.790191526407429,0.8367465048719966,0.8349773973770822,0.7823639774859287,0.8911290322580645,0.3938574639079667,"[[2502  696]
 [  27  221]]"
0.8919193497968114,0.789962286045837,0.7957079581320776,0.795679653999627,0.7889965614254455,0.8024193548387096,0.35127752093771086,"[[2524  675]
 [  49  199]]"
0.9167053212193326,0.7977951842181608,0.8371246306809588,0.8358631312707538,0.7911847452328853,0.8830645161290323,0.39853975293899274,"[[2531  668]
 [  29  219]]"
0.9199650383899577,0.8050478677110531,0.8319770639782393,0.8313814101328775,0.8005003126954346,0.8634538152610441,0.39830657648308637,"[[2560  638]
 [  34  215]]"
0.9098206459358384,0.8012764722947491,0.8299445436530362,0.8292677940543376,0.7964352720450282,0.8634538152610441,0.39387362619540556,"[[2547  651]
 [  34  215]]"
0.9127743650265288,0.8096343586767266,0.8304837700982469,0.8301265742732807,0.8061288305190745,0.8548387096774194,0.3991450496586777,"[[2578  620]
 [  36  212]]"
0.9004363762869445,0.8050478677110531,0.8317329508213251,0.8311486722839064,0.8005626758361988,0.8629032258064516,0.39743223542683354,"[[2561  638]
 [  34  214]]"
0.9126982726456856,0.7919930374238469,0.8321388236243181,0.8308164824973484,0.78524538918412,0.8790322580645161,0.39009513717850547,"[[2512  687]
 [  30  218]]"
0.9232225964520998,0.8088192631273571,0.8340095843034426,0.8334896663866425,0.8045653533458411,0.8634538152610441,0.40282616264666005,"[[2573  625]
 [  34  215]]"
0.9103732001175433,0.7948941108210038,0.8283565782831137,0.8274326380143653,0.7892432770481551,0.8674698795180723,0.3884671084463863,"[[2524  674]
 [  33  216]]"
0.8918136839556983,0.7986070806732444,0.7892067118562005,0.7891303148120539,0.800187617260788,0.7782258064516129,0.34929227335777835,"[[2559  639]
 [  55  193]]"
0.904785013461868,0.7827096025529446,0.8159782795026671,0.8150524029697513,0.777117849327915,0.8548387096774194,0.3685333361808811,"[[2486  713]
 [  36  212]]"
0.9149935967893191,0.8236147374528575,0.8454557371759319,0.8450707314401837,0.8199437324163801,0.8709677419354839,0.42438547590636494,"[[2623  576]
 [  32  216]]"
0.9005766656369066,0.7980852915578764,0.8171146122953352,0.816811818413286,0.7948717948717948,0.8393574297188755,0.37870320492407217,"[[2542  656]
 [  40  209]]"
0.9110287303058388,0.786190890629533,0.8236661467634139,0.8225005497389337,0.7798624140087554,0.8674698795180723,0.37885205023791185,"[[2494  704]
 [  33  216]]"
0.9162077104642015,0.8113755078351712,0.8351414190320563,0.834679861903651,0.8073796122576611,0.8629032258064516,0.4051028083888106,"[[2582  616]
 [  34  214]]"
0.9036871401345178,0.814621409921671,0.8127130201978441,0.8127099630820402,0.8149421694279463,0.8104838709677419,0.3839917265586522,"[[2607  592]
 [  47  201]]"
0.9095785981506318,0.7940237888018566,0.8388124060946465,0.8371793256197667,0.7864957799312285,0.8911290322580645,0.3980749645027928,"[[2516  683]
 [  27  221]]"
0.9052068185186022,0.8018566869741804,0.8228505014429199,0.8224845180407478,0.798311444652908,0.8473895582329317,0.386900931531846,"[[2553  645]
 [  38  211]]"
0.9131384826359848,0.7972149695387293,0.8314590444328911,0.830495027015999,0.7914321450906817,0.8714859437751004,0.39300523672339127,"[[2531  667]
 [  32  217]]"
0.918686578304989,0.811955890887986,0.8354541144667029,0.8350030680578371,0.8080050031269543,0.8629032258064516,0.40581509683938405,"[[2584  614]
 [  34  214]]"
0.9142738658250058,0.8038874383521903,0.8255282648811625,0.8251411572532654,0.8002500781494217,0.8508064516129032,0.39030689354264564,"[[2560  639]
 [  37  211]]"
0.9014787887343827,0.8027270089933275,0.8211834091298692,0.8209003723787668,0.7996248827758674,0.842741935483871,0.3850974314647605,"[[2558  641]
 [  39  209]]"
0.9195255066545105,0.8062082970699158,0.8270474016139606,0.8266886243272976,0.8026891807379612,0.8514056224899599,0.3939538278685171,"[[2567  631]
 [  37  212]]"
0.9076845217015654,0.7902523933855526,0.8258550148059405,0.8248058611061825,0.7842401500938087,0.8674698795180723,0.38328945977925605,"[[2508  690]
 [  33  216]]"
0.907021021202768,0.7951247823563552,0.8133674776574069,0.813088273249359,0.792057535959975,0.8346774193548387,0.3725516352049558,"[[2533  665]
 [  41  207]]"
0.8973608184009116,0.7893820713664056,0.8158534925228651,0.8152673374481814,0.784932791497343,0.8467741935483871,0.37189946489837994,"[[2511  688]
 [  38  210]]"
0.9204401072915932,0.8131708732230926,0.8454084693805524,0.8445694182502966,0.8077524226320725,0.8830645161290323,0.41681487383585886,"[[2584  615]
 [  29  219]]"
0.9080713096287589,0.7989556135770235,0.8231387086808774,0.8226532169222535,0.7948717948717948,0.8514056224899599,0.38545381674244195,"[[2542  656]
 [  37  212]]"
0.9153185600438024,0.804177545691906,0.8389147584710324,0.8379315860423794,0.798311444652908,0.8795180722891566,0.40489303469673954,"[[2553  645]
 [  30  219]]"
0.9090081502551997,0.796285548461985,0.8139928685267002,0.8137300162642176,0.7933083176985616,0.8346774193548387,0.37386389916605733,"[[2537  661]
 [  41  207]]"
0.9078391432806623,0.8140411952422396,0.819839743266545,0.8198117643358874,0.8130665833072835,0.8266129032258065,0.39102712626525554,"[[2601  598]
 [  43  205]]"
