ROC-AUC,Accuracy,BA,G-mean,Specificity,Sensitivity,MCC,cm
0.9022917948149118,0.8360893530606325,0.8075406629087719,0.8068518403054039,0.8408877774304471,0.7741935483870968,0.3948718976449257,"[[2690  509]
 [  56  192]]"
0.9191241718682249,0.8363794604003482,0.8467533957184201,0.8466666862519926,0.8346358236949046,0.8588709677419355,0.43601164797349384,"[[2670  529]
 [  35  213]]"
0.8963508819518223,0.8294168842471714,0.8154833216543471,0.8153206710799134,0.8317698561601,0.7991967871485943,0.39840695776299134,"[[2660  538]
 [  50  199]]"
0.9139673139085422,0.8230345227734261,0.8287088315739506,0.8286822895554654,0.8220762976860538,0.8353413654618473,0.4072997386979213,"[[2629  569]
 [  41  208]]"
0.9200457947507514,0.8412652350551364,0.8363669833968812,0.836347410869538,0.8420888055034397,0.8306451612903226,0.4296303571407486,"[[2693  505]
 [  42  206]]"
0.9195098770785225,0.8378299970989266,0.8326562484244069,0.832634317103864,0.8386995936230072,0.8266129032258065,0.4226959467766892,"[[2683  516]
 [  43  205]]"
0.8977351793403181,0.8227444154337105,0.8170893878127237,0.8170626872054446,0.8236949046577056,0.8104838709677419,0.39435246451740863,"[[2635  564]
 [  47  201]]"
0.9168318050186989,0.8357992457209168,0.8263297090802233,0.8262555735157616,0.8373983739837398,0.8152610441767069,0.4150045062439399,"[[2678  520]
 [  46  203]]"
0.9017947964465742,0.8363794604003482,0.8229390356924886,0.8227890668908594,0.8386491557223265,0.8072289156626506,0.4119538269346145,"[[2682  516]
 [  48  201]]"
0.9132005386431036,0.8360417875798026,0.8372722871149307,0.8372710532914533,0.8358348968105066,0.8387096774193549,0.4259894457887928,"[[2673  525]
 [  40  208]]"
0.9012040052839094,0.8218740934145634,0.8091811705270799,0.8090453303866326,0.8240075023444826,0.7943548387096774,0.3854209910581802,"[[2636  563]
 [  51  197]]"
0.9053106313464893,0.8328981723237598,0.8207000171424538,0.8205763225406029,0.8349484213816818,0.8064516129032258,0.40606134220141626,"[[2671  528]
 [  48  200]]"
0.8961750692576435,0.8297069915868871,0.8174913537828612,0.8173666483773352,0.8317698561601,0.8032128514056225,0.4007450052589681,"[[2660  538]
 [  49  200]]"
0.9175589160896243,0.8421816071946621,0.8316210432725273,0.8315294263502538,0.8439649781113195,0.8192771084337349,0.4261291699770419,"[[2699  499]
 [  45  204]]"
0.927880832778551,0.8403946604759142,0.8544957533942585,0.8543369745962767,0.8380237648530331,0.8709677419354839,0.44752080500285163,"[[2680  518]
 [  32  216]]"
0.9100084199699502,0.8218740934145634,0.8314991327935142,0.8314231216558942,0.8202563301031572,0.842741935483871,0.4086972713561691,"[[2624  575]
 [  39  209]]"
0.919923312728776,0.8334783870031912,0.843330577095665,0.843252053154327,0.8318224445139106,0.8548387096774194,0.4300355258061685,"[[2661  538]
 [  36  212]]"
0.9052118417384359,0.8349289237017696,0.8203056126946812,0.8201275118723378,0.8373983739837398,0.8032128514056225,0.4079666201770896,"[[2678  520]
 [  49  200]]"
0.9103782233373771,0.8360893530606325,0.8209310035639745,0.8207397758709198,0.8386491557223265,0.8032128514056225,0.4096030783215001,"[[2682  516]
 [  49  200]]"
0.9189715346284977,0.8331398723157284,0.8412881538865016,0.8412343073592218,0.8317698561601,0.8508064516129032,0.4276957137353301,"[[2660  538]
 [  37  211]]"
0.9214724359426838,0.8302872062663186,0.8434711200072603,0.843330525343445,0.8280712722725851,0.8588709677419355,0.42756254911219815,"[[2649  550]
 [  35  213]]"
0.9008725004789804,0.8297069915868871,0.8208405600540492,0.8207752213736806,0.8311972491403563,0.8104838709677419,0.4036260815587466,"[[2659  540]
 [  47  201]]"
0.9259012284284104,0.8398607484769365,0.8451837368234665,0.8451608350661025,0.8389618511569731,0.8514056224899599,0.43809426444392696,"[[2683  515]
 [  37  212]]"
0.9023373041886118,0.8314476356251813,0.833242915376327,0.8332402729897778,0.8311444652908068,0.8353413654618473,0.418579141526033,"[[2658  540]
 [  41  208]]"
0.9020847202888902,0.8366221706326176,0.81898716940023,0.8187280504844102,0.8395872420262664,0.7983870967741935,0.4074316989400691,"[[2685  513]
 [  50  198]]"
0.9199586060159929,0.8311575282854656,0.832781035404209,0.8327788762071348,0.8308846514535793,0.8346774193548387,0.41722400110259716,"[[2658  541]
 [  41  207]]"
0.9174767316399277,0.8453727879315347,0.8422995089191179,0.8422918590578864,0.8458893404188809,0.8387096774193549,0.4395010902669254,"[[2706  493]
 [  40  208]]"
0.8839121338386693,0.8256454888308674,0.8060440636843811,0.8057183715359734,0.8289555972482802,0.7831325301204819,0.38553807224695474,"[[2651  547]
 [  54  195]]"
0.9085824222468359,0.8285465622280244,0.8316794382030938,0.8316713763371715,0.8280175109443402,0.8353413654618473,0.4146268708587775,"[[2648  550]
 [  41  208]]"
0.9224817930561441,0.834881021474173,0.8292077709858985,0.8291812881793142,0.8358348968105066,0.8225806451612904,0.4166357770558623,"[[2673  525]
 [  44  204]]"
0.916825066300961,0.8395706411372208,0.8391735320513467,0.8391734038531089,0.8396373866833385,0.8387096774193549,0.43097725634519884,"[[2686  513]
 [  40  208]]"
0.8920756486402,0.8256454888308674,0.8093532253022617,0.8091294568059606,0.8283838699593623,0.7903225806451613,0.3884157175977996,"[[2650  549]
 [  52  196]]"
0.9050975634872197,0.8410211778357992,0.8254405991696618,0.8252396726657115,0.8436522826766729,0.8072289156626506,0.4186309703293678,"[[2698  500]
 [  48  201]]"
0.9173542198814019,0.8181026979982594,0.8316059736130261,0.8314561767197448,0.8158223889931207,0.8473895582329317,0.4066954186487215,"[[2609  589]
 [  38  211]]"
0.9216420545098751,0.8415554265815438,0.8551211442635518,0.8549743017827086,0.8392745465916197,0.8709677419354839,0.4492057267856036,"[[2684  514]
 [  32  216]]"
0.9178082364448567,0.8236147374528575,0.8398762466093235,0.8396614259257474,0.8208815254767114,0.8588709677419355,0.41864900112560965,"[[2626  573]
 [  35  213]]"
0.9078656132460748,0.8291267769074557,0.8223877925561416,0.8223501190239655,0.830259456080025,0.8145161290322581,0.40478157506880447,"[[2656  543]
 [  46  202]]"
0.9098784129639258,0.8352190310414853,0.8389788045239118,0.8389672944429913,0.83458411507192,0.8433734939759037,0.42765631894738826,"[[2669  529]
 [  39  210]]"
0.9118311896742693,0.8445024659123875,0.8236134029551603,0.8232513992699518,0.8480300187617261,0.7991967871485943,0.41989265361531203,"[[2712  486]
 [  50  199]]"
0.8986614618007221,0.8279164248403946,0.8217358631402691,0.8217041463995984,0.8289555972482802,0.8145161290322581,0.40319316112504644,"[[2651  547]
 [  46  202]]"
0.8917996047151832,0.8244850594720047,0.8161673506841856,0.8161095200781657,0.8258830884651454,0.8064516129032258,0.394689794021853,"[[2642  557]
 [  48  200]]"
0.900838467666307,0.8259355961705831,0.8188086750899979,0.8187663549749487,0.8271334792122538,0.8104838709677419,0.39855589482902687,"[[2646  553]
 [  47  201]]"
0.9096059032879488,0.8334783870031912,0.8287822961640181,0.8287641184066776,0.8342714196372732,0.8232931726907631,0.41561270096191,"[[2668  530]
 [  44  205]]"
0.9266898739422983,0.8395706411372208,0.8505824423397153,0.850485049237031,0.8377110694183865,0.8634538152610441,0.44339024531143484,"[[2679  519]
 [  34  215]]"
0.9208350985494967,0.8403946604759142,0.8396175028747807,0.8396170120874308,0.8405253283302064,0.8387096774193549,0.43221588582380216,"[[2688  510]
 [  40  208]]"
