,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_actual_estimator__boosting_type,param_actual_estimator__learning_rate,param_actual_estimator__n_voters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,103.82734589576721,2.3509208414793314,2.61277494430542,0.6222183000288101,gbdt,0.1,4,"{'actual_estimator__boosting_type': 'gbdt', 'actual_estimator__learning_rate': 0.1, 'actual_estimator__n_voters': 4}",0.8522043032446949,0.864078801655301,0.8377630121816169,0.824930883070418,0.8699653060118177,0.8497884612327697,0.016611235981922053,40
1,80.28818807601928,9.551778116510333,7.074353218078613,2.0855938739274444,gbdt,0.1,6,"{'actual_estimator__boosting_type': 'gbdt', 'actual_estimator__learning_rate': 0.1, 'actual_estimator__n_voters': 6}",0.873334947386355,0.8892669957541439,0.8698737003510565,0.8419051878354205,0.8784693988182359,0.8705700460290424,0.01575931074375074,34
2,120.60958666801453,5.709596149044257,10.172530364990234,1.7510595134717575,gbdt,0.1,8,"{'actual_estimator__boosting_type': 'gbdt', 'actual_estimator__learning_rate': 0.1, 'actual_estimator__n_voters': 8}",0.8720907815155061,0.8941674400670729,0.8890338547621289,0.8475158562367864,0.8837819157586599,0.8773179696680309,0.01660384700170127,29
3,175.3914291858673,18.577776254099433,9.194885110855102,1.299682454756397,gbdt,0.1,10,"{'actual_estimator__boosting_type': 'gbdt', 'actual_estimator__learning_rate': 0.1, 'actual_estimator__n_voters': 10}",0.8845100228209163,0.9062885299115409,0.896021359301653,0.8656827668455576,0.8882880685206267,0.8881581494800589,0.01348339196889397,4
4,143.3644829750061,4.172767107186002,11.550060176849366,3.6015255753243185,gbdt,0.1,12,"{'actual_estimator__boosting_type': 'gbdt', 'actual_estimator__learning_rate': 0.1, 'actual_estimator__n_voters': 12}",0.8743728731488829,0.9015831170053936,0.9033070153021193,0.8732924052691495,0.8875155851900038,0.8880141991831099,0.012814455615819537,5
5,152.8155194759369,5.799241490662687,14.562057590484619,0.967238124784248,gbdt,0.1,14,"{'actual_estimator__boosting_type': 'gbdt', 'actual_estimator__learning_rate': 0.1, 'actual_estimator__n_voters': 14}",0.8740231616608606,0.9060038288924457,0.8975255670482108,0.8754133463435789,0.8776765869789125,0.8861284981848018,0.013097407405941563,12
6,142.66402640342713,4.941323786555679,15.29314832687378,3.030256769192864,gbdt,0.1,16,"{'actual_estimator__boosting_type': 'gbdt', 'actual_estimator__learning_rate': 0.1, 'actual_estimator__n_voters': 16}",0.8733102882429687,0.8973574365251231,0.8941293304818396,0.8696603783813086,0.8711172548381851,0.881114937693885,0.012043806146747047,23
7,102.94684495925904,5.531868384524442,3.8492173194885253,0.9862522761611202,gbdt,0.3,4,"{'actual_estimator__boosting_type': 'gbdt', 'actual_estimator__learning_rate': 0.3, 'actual_estimator__n_voters': 4}",0.8634824987334166,0.8615120090028291,0.8487430562093965,0.8325066406461755,0.8734550333387543,0.8559398475861144,0.014111210399843836,37
8,78.06360201835632,3.2793053563033565,6.290833234786987,0.7161187105310177,gbdt,0.3,6,"{'actual_estimator__boosting_type': 'gbdt', 'actual_estimator__learning_rate': 0.3, 'actual_estimator__n_voters': 6}",0.883122385570366,0.89469873252003,0.8718441900816443,0.8506735512549466,0.8772767929744674,0.8755231304802908,0.014557224418050418,31
9,71.97122898101807,3.3352116386808475,8.122533226013184,1.3807103449881168,gbdt,0.3,8,"{'actual_estimator__boosting_type': 'gbdt', 'actual_estimator__learning_rate': 0.3, 'actual_estimator__n_voters': 8}",0.8805040328908138,0.8920803798404777,0.8884375518402446,0.8687523716593484,0.8837819157586599,0.8827112503979089,0.00801797410567386,18
10,113.4220016002655,3.4962229533158427,6.377321481704712,0.9718156942287346,gbdt,0.3,10,"{'actual_estimator__boosting_type': 'gbdt', 'actual_estimator__learning_rate': 0.3, 'actual_estimator__n_voters': 10}",0.8854044772037428,0.9050959240677723,0.9038383077550765,0.8761519488263674,0.8902870385428525,0.8921555392791622,0.011037424330591338,2
11,107.04831442832946,15.315015782160668,13.132992553710938,2.4195113035991818,gbdt,0.3,12,"{'actual_estimator__boosting_type': 'gbdt', 'actual_estimator__learning_rate': 0.3, 'actual_estimator__n_voters': 12}",0.8793248774888922,0.8987181728919795,0.9039033182240037,0.865716647693392,0.8834295549411828,0.88621851424789,0.013744968620482544,11
12,122.44525008201599,1.9393618877110603,13.641063547134399,1.76196213433155,gbdt,0.3,14,"{'actual_estimator__boosting_type': 'gbdt', 'actual_estimator__learning_rate': 0.3, 'actual_estimator__n_voters': 14}",0.8848216247237055,0.904513071587735,0.9005070816576324,0.8766059521873475,0.8800617986664498,0.8893019057645739,0.01116758941866272,3
13,106.10636563301087,3.8683212019077864,13.487015295028687,1.6459963654728038,gbdt,0.3,16,"{'actual_estimator__boosting_type': 'gbdt', 'actual_estimator__learning_rate': 0.3, 'actual_estimator__n_voters': 16}",0.8730121367820266,0.8976555879860653,0.8962163907084348,0.8673632568981406,0.8766940423917169,0.8821882829532768,0.01241124544602639,19
14,73.32858715057372,3.6791049250620302,4.296208620071411,0.3148742408561253,gbdt,0.5,4,"{'actual_estimator__boosting_type': 'gbdt', 'actual_estimator__learning_rate': 0.5, 'actual_estimator__n_voters': 4}",0.8431947489475029,0.8729717854564856,0.8440892033303293,0.8281224589364125,0.8734550333387543,0.8523666460018969,0.01794275459140021,39
