ROC-AUC,Accuracy,BA,Specificity,Sensitivity,MCC,CM
0.961980306345733,0.8851174934725848,0.899049224051871,0.8827758674585808,0.9153225806451613,0.5431878483552371,"[[2824  375]
 [  21  227]]"
0.9540456190946768,0.8746736292428199,0.8915626355010133,0.8718349484213817,0.9112903225806451,0.5216812387574026,"[[2789  410]
 [  22  226]]"
0.9467463349332289,0.873513199883957,0.8762818629113075,0.8730456535334584,0.8795180722891566,0.5056659039652919,"[[2792  406]
 [  30  219]]"
0.9587392722861426,0.8787351319988396,0.8902062282902719,0.8767979987492183,0.9036144578313253,0.5263541712310768,"[[2804  394]
 [  24  225]]"
0.9651811111783575,0.8833430063842136,0.9055319352821319,0.8796122576610381,0.9314516129032258,0.5470620041074578,"[[2813  385]
 [  17  231]]"
0.9613450271758311,0.8784450246591239,0.8973141808428037,0.87527352297593,0.9193548387096774,0.5322782221226613,"[[2800  399]
 [  20  228]]"
0.934939345964969,0.869741804467653,0.8628679325192348,0.8708971553610503,0.8548387096774194,0.4867355116612352,"[[2786  413]
 [  36  212]]"
0.9703316078573204,0.8790252393385553,0.905176051297121,0.8746091307066917,0.9357429718875502,0.5414809367195943,"[[2797  401]
 [  16  233]]"
0.9571092374501132,0.8845372787931535,0.8933331826367383,0.8830519074421513,0.9036144578313253,0.5374599178773097,"[[2824  374]
 [  24  225]]"
0.9595198107688272,0.8760882182240278,0.8811656478847667,0.875234521575985,0.8870967741935484,0.5132164762430347,"[[2799  399]
 [  28  220]]"
0.9561695187004003,0.8738033072236727,0.8873740785931088,0.8715223507346046,0.9032258064516129,0.5164151701165868,"[[2788  411]
 [  24  224]]"
0.9591391967247829,0.8752538439222513,0.897454723754399,0.8715223507346046,0.9233870967741935,0.5282499027309998,"[[2788  411]
 [  19  229]]"
0.9471494483248818,0.8793153466782709,0.8738537640242019,0.8802376485303315,0.8674698795180723,0.5108427719309415,"[[2815  383]
 [  33  216]]"
0.961823529264023,0.8871482448505947,0.9021470497374111,0.8846153846153846,0.9196787148594378,0.5498661298702046,"[[2829  369]
 [  20  229]]"
0.9604503318606388,0.8757980266976204,0.8996071133167907,0.8717948717948718,0.9274193548387096,0.531122201565717,"[[2788  410]
 [  18  230]]"
0.9545044318284949,0.8682912677690745,0.8844044005687262,0.8655829946858393,0.9032258064516129,0.5066720701251951,"[[2769  430]
 [  24  224]]"
0.9627365910718066,0.8781549173194082,0.8934382216216761,0.8755861206627071,0.9112903225806451,0.528070334274708,"[[2801  398]
 [  22  226]]"
0.9628583125497614,0.8798955613577023,0.8871282503371836,0.8786741713570981,0.8955823293172691,0.5248679391263404,"[[2810  388]
 [  26  223]]"
0.9511630009719931,0.8822164200754279,0.890230716486961,0.8808630393996247,0.8995983935742972,0.5311297475643108,"[[2817  381]
 [  25  224]]"
0.953871119046178,0.877539175856065,0.8949658556759265,0.8746091307066917,0.9153225806451613,0.5288156538626708,"[[2797  401]
 [  21  227]]"
0.9558191067773196,0.8807658833768495,0.8911252508344341,0.8790246952172553,0.9032258064516129,0.5293038981212466,"[[2812  387]
 [  24  224]]"
0.9594291058697779,0.8648099796924862,0.8825288144480634,0.861831822444514,0.9032258064516129,0.5007137314921202,"[[2757  442]
 [  24  224]]"
0.9623095257829316,0.8854076008123005,0.8975055946110897,0.883364602876798,0.9116465863453815,0.5428036827856996,"[[2825  373]
 [  22  227]]"
0.9491512014286038,0.8775747026399768,0.8803224153650249,0.8771106941838649,0.8835341365461847,0.5149803537424623,"[[2805  393]
 [  29  220]]"
0.9603557667090319,0.8804410911201392,0.8928097702192903,0.8783614759224515,0.907258064516129,0.5305746997876518,"[[2809  389]
 [  23  225]]"
0.9589349998487432,0.8694516971279374,0.8906090865088889,0.8658955923726165,0.9153225806451613,0.5142490049105037,"[[2770  429]
 [  21  227]]"
0.9607941998003408,0.8900493182477517,0.9054259647672156,0.8874648327602376,0.9233870967741935,0.5566545398435516,"[[2839  360]
 [  19  229]]"
0.948760646086535,0.8781549173194082,0.8658216355101457,0.8802376485303315,0.8514056224899599,0.5011930528502556,"[[2815  383]
 [  37  212]]"
0.9521701565486461,0.8610385842761822,0.8806690175335488,0.8577235772357723,0.9036144578313253,0.49528753053498487,"[[2743  455]
 [  24  225]]"
0.9638118077830902,0.8888566453859548,0.9010634166515362,0.8868042526579112,0.9153225806451613,0.5506749834764103,"[[2836  362]
 [  21  227]]"
0.9596862426766429,0.8859878154917319,0.8902189696376892,0.8852766489527978,0.8951612903225806,0.5357751596067923,"[[2832  367]
 [  26  222]]"
0.9517628996964776,0.8767043806208297,0.8777780858937773,0.8765239137230384,0.8790322580645161,0.5105867703136325,"[[2804  395]
 [  30  218]]"
0.9540124224226487,0.8685813751087903,0.8791790049503831,0.8667917448405253,0.891566265060241,0.5024863044376848,"[[2772  426]
 [  27  222]]"
0.9551326004455596,0.865970409051349,0.8870302975504268,0.8624140087554721,0.9116465863453815,0.5072575827809903,"[[2758  440]
 [  22  227]]"
0.9636075470556195,0.885664538595473,0.8919044665012407,0.8846153846153846,0.8991935483870968,0.5370162668108674,"[[2829  369]
 [  25  223]]"
0.95483089473525,0.8790252393385553,0.8920472879629723,0.8768365114098156,0.907258064516129,0.5278571188466217,"[[2805  394]
 [  23  225]]"
0.9607135294295598,0.8807658833768495,0.8929850810233037,0.8787120975304783,0.907258064516129,0.5311398167164968,"[[2811  388]
 [  23  225]]"
0.9612157196641476,0.8778648099796925,0.8860338163159204,0.8764853033145716,0.8955823293172691,0.5210549642414481,"[[2803  395]
 [  26  223]]"
0.9520646689321387,0.8740934145633884,0.8877046648130986,0.8717948717948718,0.9036144578313253,0.5178159271940316,"[[2788  410]
 [  24  225]]"
0.9513077730032883,0.871445153801509,0.874944521777724,0.8708567854909318,0.8790322580645161,0.5010813042657098,"[[2785  413]
 [  30  218]]"
0.9423547177041213,0.8613286916158979,0.8657745868164446,0.8605814316974054,0.8709677419354839,0.4798824749748177,"[[2753  446]
 [  32  216]]"
0.9601047202250703,0.8804757760371338,0.8909689519910455,0.8787120975304783,0.9032258064516129,0.5287531693790818,"[[2811  388]
 [  24  224]]"
0.9562728713478051,0.8822164200754279,0.8957857697205331,0.8799249530956847,0.9116465863453815,0.5366057917700761,"[[2814  384]
 [  22  227]]"
0.9627930106919234,0.8796054540179866,0.8980820090870048,0.8764853033145716,0.9196787148594378,0.5352956516790411,"[[2803  395]
 [  20  229]]"
0.9604036797191793,0.8789901334881022,0.895747594262543,0.8761726078799249,0.9153225806451613,0.5315129947211706,"[[2802  396]
 [  21  227]]"
0.9594038963789088,0.8830867420945749,0.8886559812038036,0.8821506720850266,0.8951612903225806,0.5300842592055544,"[[2822  377]
 [  26  222]]"
0.9538376407950065,0.8813460980562808,0.8728395466325163,0.8827758674585808,0.8629032258064516,0.5119130107647819,"[[2824  375]
 [  34  214]]"
0.9638378404173291,0.8804757760371338,0.9078094742949283,0.8758599124452783,0.9397590361445783,0.5460032216305949,"[[2801  397]
 [  15  234]]"
0.9515761608033133,0.8752538439222513,0.880923318037629,0.874296435272045,0.8875502008032129,0.512542742054633,"[[2796  402]
 [  28  221]]"
0.9573322035949888,0.8737666860127684,0.902232241925397,0.868980612883052,0.9354838709677419,0.5311174187987483,"[[2779  419]
 [  16  232]]"
