ROC-AUC,Accuracy,BA,Specificity,Sensitivity,MCC,CM
0.9610072560410498,0.8706121264868001,0.8932352298499815,0.8667917448405253,0.9196787148594378,0.5189708457921525,"[[2772  426]
 [  20  229]]"
0.960708102808232,0.8776102088167054,0.8970072223875182,0.8743357299155986,0.9196787148594378,0.5315291582040728,"[[2797  402]
 [  20  229]]"
0.9569825247809295,0.8729329852045257,0.8924846726295516,0.8696467646139419,0.9153225806451613,0.52039267499425,"[[2782  417]
 [  21  227]]"
0.9588681946979399,0.8883086742094575,0.8951890207625366,0.8871522350734604,0.9032258064516129,0.5440703748160085,"[[2838  361]
 [  24  224]]"
0.9548510623279453,0.8822164200754279,0.8863272544847685,0.8815254767114723,0.8911290322580645,0.5265613095555187,"[[2820  379]
 [  27  221]]"
0.9499009169887808,0.8694516971279374,0.8740929948687809,0.8686679174484052,0.8795180722891566,0.49842462861714404,"[[2778  420]
 [  30  219]]"
0.9479154504859074,0.8723897911832946,0.8738247770701437,0.8721475461081588,0.8755020080321285,0.5017294098040334,"[[2790  409]
 [  31  218]]"
0.9537796589660077,0.8743835219031042,0.8858268460910164,0.872460143794936,0.8991935483870968,0.5156136358443896,"[[2791  408]
 [  25  223]]"
0.9579392249594127,0.8845372787931535,0.8894374754207464,0.8837136605189122,0.8951612903225806,0.5329133366374242,"[[2827  372]
 [  26  222]]"
0.9591870947574342,0.8723527705250943,0.8921720749427744,0.8690215692403876,0.9153225806451613,0.5193579796588029,"[[2780  419]
 [  21  227]]"
0.9604308415651348,0.8816362053959965,0.8973247586970772,0.8789868667917449,0.9156626506024096,0.5373167074465554,"[[2811  387]
 [  21  228]]"
0.9641240799396397,0.872969837587007,0.8908029743230503,0.869959362300719,0.9116465863453815,0.5194248587870662,"[[2783  416]
 [  22  227]]"
0.9491574988151538,0.8755439512619669,0.8790127207090925,0.8749609252891528,0.8830645161290323,0.5103072228843384,"[[2799  400]
 [  29  219]]"
0.9542737649870423,0.8810559907165652,0.8726832477891276,0.8824632697718037,0.8629032258064516,0.5113540519688045,"[[2823  376]
 [  34  214]]"
0.9594240639716042,0.8796054540179866,0.9035188667829664,0.8755861206627071,0.9314516129032258,0.5399219507592322,"[[2801  398]
 [  17  231]]"
0.9598079623057584,0.8819263127357122,0.8993327908255913,0.8789868667917449,0.9196787148594378,0.539689018843765,"[[2811  387]
 [  20  229]]"
