ROC-AUC,Accuracy,BA,Specificity,Sensitivity,MCC,CM
0.9646588147505772,0.8885987815491732,0.9120837913057508,0.8846514535792435,0.9395161290322581,0.560930568085363,"[[2830  369]
 [  15  233]]"
0.9441618883287998,0.8758340586016826,0.8627191693603683,0.8780487804878049,0.8473895582329317,0.49497666281226405,"[[2808  390]
 [  38  211]]"
0.9526737343369728,0.8604583695967508,0.8766529532765207,0.8577235772357723,0.8955823293172691,0.4906072379999135,"[[2743  455]
 [  26  223]]"
0.9669538925538139,0.8874056877539176,0.911440365954528,0.883364602876798,0.9395161290322581,0.5586071384678509,"[[2825  373]
 [  15  233]]"
0.958307283526102,0.8859878154917319,0.8902189696376892,0.8852766489527978,0.8951612903225806,0.5357751596067923,"[[2832  367]
 [  26  222]]"
0.9519721384706914,0.8738033072236727,0.8799347578376306,0.872772741481713,0.8870967741935484,0.5089951659803205,"[[2792  407]
 [  28  220]]"
0.954984415460466,0.8738033072236727,0.8838449482733938,0.8721075672295184,0.8955823293172691,0.5136023349652403,"[[2789  409]
 [  26  223]]"
0.9562100810998843,0.8630693356541921,0.8817634515548121,0.8599124452782989,0.9036144578313253,0.4986576510522938,"[[2750  448]
 [  24  225]]"
0.965078980814622,0.8839233894370284,0.9039848494018439,0.8805503439649781,0.9274193548387096,0.5463670620767773,"[[2816  382]
 [  18  230]]"
0.958058970041041,0.8740934145633884,0.8838107170587584,0.872460143794936,0.8951612903225806,0.5132351061228018,"[[2791  408]
 [  26  222]]"
0.9609744476600551,0.8854076008123005,0.8992055228952596,0.8830884651453579,0.9153225806451613,0.5437569403993512,"[[2825  374]
 [  21  227]]"
0.9610474417997191,0.8761241659413983,0.8832440456007896,0.8749218261413383,0.891566265060241,0.5159883503407894,"[[2798  400]
 [  27  222]]"
0.9533481015996442,0.8711923411662315,0.8842895032286746,0.868980612883052,0.8995983935742972,0.5107788780035032,"[[2779  419]
 [  25  224]]"
0.9505890778510762,0.8697040046430644,0.8758662167887188,0.8686679174484052,0.8830645161290323,0.49986959711300905,"[[2778  420]
 [  29  219]]"
0.9429357964686544,0.8651000870322019,0.856647490647279,0.8665207877461707,0.8467741935483871,0.47487494109725237,"[[2772  427]
 [  38  210]]"
0.9615580473736752,0.8740934145633884,0.8875303774364973,0.8718349484213817,0.9032258064516129,0.5169388977010374,"[[2789  410]
 [  24  224]]"
0.9545197676258504,0.8859878154917319,0.8959666056345457,0.884302689180738,0.9076305220883534,0.5421328466859883,"[[2828  370]
 [  23  226]]"
0.9659990807507705,0.8836669567740064,0.9132326680078664,0.8786741713570981,0.9477911646586346,0.555668543835132,"[[2810  388]
 [  13  236]]"
0.961143809639089,0.8769587928032502,0.8909335976114103,0.8746091307066917,0.907258064516129,0.524066430110381,"[[2797  401]
 [  23  225]]"
0.9611357884016175,0.8825065274151436,0.8995023646502436,0.8796498905908097,0.9193548387096774,0.539948265174867,"[[2814  385]
 [  20  228]]"
0.950575532676542,0.8761241659413983,0.8663065070737832,0.8777743044701469,0.8548387096774194,0.4982922557112234,"[[2808  391]
 [  36  212]]"
0.9658295470813837,0.8796054540179866,0.9073404311429583,0.8749218261413383,0.9397590361445783,0.5443734335060877,"[[2798  400]
 [  15  234]]"
0.9527741987336463,0.8729329852045257,0.8815242207102331,0.8714821763602252,0.891566265060241,0.5101843252038096,"[[2787  411]
 [  27  222]]"
0.9574456817769169,0.8749274521183982,0.8879793822752123,0.8727329580988118,0.9032258064516129,0.5185012811413157,"[[2791  407]
 [  24  224]]"
