ROC-AUC,Accuracy,BA,Sensitivity,Specificity,MCC,CM
0.9645692958945971,0.9339388934764657,0.898888694069417,0.8393574297188755,0.9584199584199584,0.7977773881388339,"[[209  40]
 [ 40 922]]"
0.9716913391612186,0.94467382328654,0.9115985772612278,0.8554216867469879,0.9677754677754677,0.8294360741176929,"[[213  36]
 [ 31 931]]"
0.972394540942928,0.9330578512396694,0.9010378244249212,0.8467741935483871,0.9553014553014553,0.7961822261689593,"[[210  38]
 [ 43 919]]"
0.9716777882100462,0.9380165289256198,0.9056527060559318,0.8508064516129032,0.9604989604989606,0.8100958030069997,"[[211  37]
 [ 38 924]]"
0.9615719938300583,0.9190082644628099,0.8727491449265643,0.7943548387096774,0.9511434511434511,0.7500264022457362,"[[197  51]
 [ 47 915]]"
0.966481309854804,0.9207266721717589,0.8846195593183546,0.8232931726907631,0.9459459459459459,0.7603399714225474,"[[205  44]
 [ 52 910]]"
0.9758576927251627,0.935590421139554,0.9088578847614992,0.8634538152610441,0.9542619542619543,0.8059743607526032,"[[215  34]
 [ 44 918]]"
0.9759783046073369,0.9462809917355371,0.9183321038159749,0.8709677419354839,0.9656964656964657,0.8354167900403041,"[[216  32]
 [ 33 929]]"
0.9567056200120716,0.9247933884297521,0.8778837770773255,0.7983870967741935,0.9573804573804574,0.7662898168446695,"[[198  50]
 [ 41 921]]"
0.9705586479780028,0.9165289256198347,0.8771754074173429,0.8104838709677419,0.9438669438669439,0.746646380667088,"[[201  47]
 [ 54 908]]"
0.9757074034182468,0.9438480594549958,0.9125671083502409,0.8594377510040161,0.9656964656964657,0.8276082529402127,"[[214  35]
 [ 33 929]]"
0.9704723258940127,0.9372419488026424,0.9039442593659461,0.8473895582329317,0.9604989604989606,0.8078885187318923,"[[211  38]
 [ 38 924]]"
0.9722813694587888,0.9404958677685951,0.9176866072027363,0.8790322580645161,0.9563409563409564,0.8210043262792676,"[[218  30]
 [ 42 920]]"
0.9741130708872643,0.9322314049586777,0.893036181342633,0.8266129032258065,0.9594594594594594,0.7908469195895652,"[[205  43]
 [ 39 923]]"
0.9563702970961034,0.9256198347107438,0.878403527597076,0.7983870967741935,0.9584199584199584,0.7685585131026381,"[[198  50]
 [ 40 922]]"
0.9697834999039818,0.9232039636663915,0.8787374028337884,0.8032128514056225,0.9542619542619543,0.7632156228971011,"[[200  49]
 [ 44 918]]"
0.9651370554985014,0.9372419488026424,0.9039442593659461,0.8473895582329317,0.9604989604989606,0.8078885187318923,"[[211  38]
 [ 38 924]]"
0.9741214539601636,0.9272727272727272,0.898895949299175,0.8508064516129032,0.946985446985447,0.7818945462814844,"[[211  37]
 [ 51 911]]"
0.9713215076118303,0.9363636363636364,0.8941385554288781,0.8225806451612904,0.9656964656964657,0.8017919644890199,"[[204  44]
 [ 33 929]]"
0.9665892629602307,0.9305785123966942,0.8875075447656093,0.8145161290322581,0.9604989604989606,0.784570630419279,"[[202  46]
 [ 38 924]]"
0.9560069801033657,0.930635838150289,0.8982979735991785,0.8433734939759037,0.9532224532224532,0.7896347743163555,"[[210  39]
 [ 45 917]]"
0.9710400854979169,0.9314616019818331,0.898817724118929,0.8433734939759037,0.9542619542619543,0.7918060738780841,"[[210  39]
 [ 44 918]]"
0.9683497082690632,0.9355371900826446,0.8981079404466501,0.8346774193548387,0.9615384615384616,0.8010520489255224,"[[207  41]
 [ 37 925]]"
0.9742388169807524,0.9338842975206612,0.9000611964321642,0.842741935483871,0.9573804573804574,0.7977451649646429,"[[209  39]
 [ 41 921]]"
0.9684209643887063,0.9355371900826446,0.9070862115216953,0.8588709677419355,0.9553014553014553,0.8047029522818592,"[[213  35]
 [ 43 919]]"
0.9678673112408052,0.9331131296449215,0.9013455067671935,0.8473895582329317,0.9553014553014553,0.7968246914903311,"[[211  38]
 [ 43 919]]"
0.966222478270671,0.93476465730801,0.8979201629804039,0.8353413654618473,0.9604989604989606,0.7994327591623794,"[[208  41]
 [ 38 924]]"
0.9805848031654483,0.9421487603305785,0.9037623231171619,0.8387096774193549,0.9688149688149689,0.8200636306758117,"[[208  40]
 [ 30 932]]"
0.9578415263899134,0.9247933884297521,0.8778837770773255,0.7983870967741935,0.9573804573804574,0.7662898168446695,"[[198  50]
 [ 41 921]]"
0.972046643417611,0.9330578512396694,0.9010378244249212,0.8467741935483871,0.9553014553014553,0.7961822261689593,"[[210  38]
 [ 43 919]]"
0.9718416284681345,0.9405450041288191,0.9045349798361847,0.8433734939759037,0.9656964656964657,0.8164554087992993,"[[210  39]
 [ 33 929]]"
0.9666107256468701,0.9298100743187449,0.8888485334268467,0.8192771084337349,0.9584199584199584,0.7835911463495908,"[[204  45]
 [ 40 922]]"
0.9648791160887935,0.928099173553719,0.8964229427939105,0.842741935483871,0.9501039501039501,0.7825086395934102,"[[209  39]
 [ 48 914]]"
0.9772567232244651,0.9380165289256198,0.8966744349808866,0.8266129032258065,0.9667359667359667,0.8069506778899458,"[[205  43]
 [ 32 930]]"
