ROC-AUC,Accuracy,BA,Sensitivity,Specificity,MCC,CM
0.7500149852644898,0.7737092640058587,0.6656812467740055,0.484573502722323,0.846788990825688,0.32098176307345444,"[[ 267  284]
 [ 334 1846]]"
0.764569241308671,0.7868912486268766,0.6899293154019595,0.5271739130434783,0.8526847177604405,0.36582970181216123,"[[ 291  261]
 [ 321 1858]]"
0.7496757587245845,0.7788355913584768,0.6848811281601054,0.5271739130434783,0.8425883432767325,0.351703660192481,"[[ 291  261]
 [ 343 1836]]"
0.7615646054898204,0.7868912486268766,0.6824896409069444,0.5072463768115942,0.8577329050022946,0.3561492439867737,"[[ 280  272]
 [ 310 1869]]"
0.7695567372348704,0.7876235811058221,0.6910645755598566,0.5289855072463768,0.8531436438733364,0.36801636733119286,"[[ 292  260]
 [ 320 1859]]"
0.7642976073527697,0.7839619187110949,0.6904115120131871,0.5335753176043557,0.8472477064220183,0.36338801984586955,"[[ 294  257]
 [ 333 1847]]"
0.7751195535779609,0.7898205785426584,0.6944703560335481,0.5344202898550725,0.8545204222120238,0.3745763638882879,"[[ 295  257]
 [ 317 1862]]"
0.7615837274111911,0.7883559135847675,0.6874654974027442,0.5181159420289855,0.8568150527765029,0.36408557988814155,"[[ 286  266]
 [ 312 1867]]"
0.7736164042806499,0.7894544123031857,0.6942408929771002,0.5344202898550725,0.8540614960991281,0.3739173356348362,"[[ 295  257]
 [ 318 1861]]"
0.7629422152163936,0.7931160746979129,0.695859189496578,0.532608695652174,0.8591096833409821,0.3797039061536224,"[[ 294  258]
 [ 307 1872]]"
0.7818486821292396,0.7854265836689858,0.6926851096421852,0.5372050816696915,0.8481651376146789,0.3677270334464269,"[[ 296  255]
 [ 331 1849]]"
0.7432225259559297,0.7715122665690224,0.663383515906113,0.48188405797101447,0.8448829738412116,0.31617983825015933,"[[ 266  286]
 [ 338 1841]]"
0.7705926465404287,0.7964115708531674,0.6972480229596079,0.5307971014492754,0.8636989444699403,0.38495190141106167,"[[ 293  259]
 [ 297 1882]]"
0.7592741318647698,0.7901867447821311,0.6892891467299851,0.519927536231884,0.8586507572280863,0.3682940953790003,"[[ 287  265]
 [ 308 1871]]"
0.7612303875597768,0.7861589161479312,0.6772963764790391,0.4945652173913043,0.8600275355667738,0.34861179358408034,"[[ 273  279]
 [ 305 1874]]"
0.7517757538420553,0.782497253753204,0.6779666661116568,0.5027223230490018,0.8532110091743119,0.3456116182962653,"[[ 277  274]
 [ 320 1860]]"
0.7601878271511331,0.7912852435005493,0.6913302039893316,0.5235507246376812,0.8591096833409821,0.3720399819537349,"[[ 289  263]
 [ 307 1872]]"
