ROC-AUC,Accuracy,BA,Sensitivity,Specificity,MCC,CM
0.8718299450264495,0.8310344827586207,0.786063427030391,0.6814516129032258,0.8906752411575563,0.5801460472451251,"[[169  79]
 [ 68 554]]"
0.8954141167928638,0.8275862068965517,0.7763782283995436,0.657258064516129,0.8954983922829582,0.5674399643272844,"[[163  85]
 [ 65 557]]"
0.8501452131521627,0.8080459770114943,0.754226739964734,0.6290322580645161,0.8794212218649518,0.5197755394117448,"[[156  92]
 [ 75 547]]"
0.8733549334212858,0.8011494252873563,0.748840773722911,0.6265060240963856,0.8711755233494364,0.505936930879592,"[[156  93]
 [ 80 541]]"
0.8737688273221712,0.8264367816091954,0.7737714141590517,0.6506024096385542,0.8969404186795491,0.564373242657104,"[[162  87]
 [ 64 557]]"
0.8524141686547039,0.7873563218390804,0.7324836635203817,0.6048387096774194,0.860128617363344,0.47148452299736393,"[[150  98]
 [ 87 535]]"
0.8653212840991599,0.8149425287356322,0.7651112436469245,0.6491935483870968,0.8810289389067524,0.5390864074565401,"[[161  87]
 [ 74 548]]"
0.8816512809874495,0.832183908045977,0.7917163675967224,0.6975806451612904,0.8858520900321544,0.5863132999011189,"[[173  75]
 [ 71 551]]"
0.8746160164005459,0.828735632183908,0.7922220282094562,0.7068273092369478,0.8776167471819646,0.5823631843431191,"[[176  73]
 [ 76 545]]"
0.8670430514327843,0.8160919540229885,0.7605106416002172,0.6305220883534136,0.8904991948470209,0.5378111742318432,"[[157  92]
 [ 68 553]]"
0.891563375168551,0.8206896551724138,0.7715550772741417,0.657258064516129,0.8858520900321544,0.5529329477439026,"[[163  85]
 [ 71 551]]"
0.8787923970542476,0.8183908045977012,0.774796442277772,0.6733870967741935,0.8762057877813505,0.5523063727973628,"[[167  81]
 [ 77 545]]"
0.8584690384814854,0.8172413793103448,0.758233067109221,0.6209677419354839,0.8954983922829582,0.5372177211104563,"[[154  94]
 [ 65 557]]"
0.8741051161166405,0.8091954022988506,0.7713171526686456,0.6827309236947792,0.8599033816425121,0.537595866834892,"[[170  79]
 [ 87 534]]"
0.8789489681754392,0.8229885057471265,0.7737617135207496,0.6586345381526104,0.8888888888888888,0.5588567530113271,"[[164  85]
 [ 69 552]]"
0.8847435432009128,0.8310344827586207,0.7824266154963178,0.6693548387096774,0.8954983922829582,0.5774311798758689,"[[166  82]
 [ 65 557]]"
0.8863382947826989,0.8275862068965517,0.7800150399336168,0.6693548387096774,0.8906752411575563,0.5701588900391541,"[[166  82]
 [ 68 554]]"
0.8627606057462918,0.7977011494252874,0.7482042837879888,0.6330645161290323,0.8633440514469454,0.5001183576656939,"[[157  91]
 [ 85 537]]"
0.8699855783843911,0.8137931034482758,0.7697262479871175,0.6666666666666666,0.8727858293075684,0.5420952846536253,"[[166  83]
 [ 79 542]]"
0.866881374127751,0.8045977011494253,0.7560677492579011,0.642570281124498,0.8695652173913043,0.5172452480686424,"[[160  89]
 [ 81 540]]"
0.8788442588943057,0.8264367816091954,0.7755743698786433,0.657258064516129,0.8938906752411575,0.5649930369295233,"[[163  85]
 [ 66 556]]"
0.8875375998340422,0.8298850574712644,0.784047297998133,0.6774193548387096,0.8906752411575563,0.5768209963932293,"[[168  80]
 [ 68 554]]"
0.8603425474535835,0.8080459770114943,0.744528575873872,0.5967741935483871,0.8922829581993569,0.5118477128495325,"[[148 100]
 [ 67 555]]"
0.8628329744097162,0.7988505747126436,0.7652736550064994,0.6867469879518072,0.8438003220611916,0.5194023950532937,"[[171  78]
 [ 97 524]]"
0.8690478500151977,0.8137931034482758,0.7601032147915333,0.6345381526104418,0.8856682769726248,0.5339178412193946,"[[158  91]
 [ 71 550]]"
0.8712724302458251,0.8229885057471265,0.769525982781869,0.6451612903225806,0.8938906752411575,0.5549508404679557,"[[160  88]
 [ 66 556]]"
0.8934887459807073,0.8390804597701149,0.7989640597448397,0.7056451612903226,0.8922829581993569,0.6023965915446183,"[[175  73]
 [ 67 555]]"
0.8682514780624417,0.8126436781609195,0.7598667150710507,0.6370967741935484,0.882636655948553,0.5313066675045696,"[[158  90]
 [ 73 549]]"
0.878166450019078,0.825287356321839,0.7789806569272258,0.6706827309236948,0.8872785829307569,0.5664655901691867,"[[167  82]
 [ 70 551]]"
0.8663058029218323,0.8195402298850575,0.7761577711813437,0.6746987951807228,0.8776167471819646,0.5557131304502197,"[[168  81]
 [ 76 545]]"
0.8722772533969505,0.8091954022988506,0.7489692459288455,0.6088709677419355,0.8890675241157556,0.517164509404249,"[[151  97]
 [ 69 553]]"
0.8814956954672751,0.8160919540229885,0.7719764547246136,0.6693548387096774,0.8745980707395499,0.5466385516134035,"[[166  82]
 [ 78 544]]"
0.8762252359713723,0.8218390804597702,0.7784202883518307,0.6774193548387096,0.8794212218649518,0.5602927464513683,"[[168  80]
 [ 75 547]]"
0.8749070355496058,0.835632183908046,0.7970529460838524,0.7068273092369478,0.8872785829307569,0.596278959351031,"[[176  73]
 [ 70 551]]"
0.8593148762521907,0.8114942528735632,0.7584929088334013,0.6345381526104418,0.8824476650563607,0.5291364557127469,"[[158  91]
 [ 73 548]]"
0.8765104760916916,0.8344827586206897,0.77877683850223,0.6491935483870968,0.9083601286173634,0.5808388707049718,"[[161  87]
 [ 57 565]]"
0.8726013898973135,0.8195402298850575,0.77681257131003,0.6774193548387096,0.8762057877813505,0.5556659526818396,"[[168  80]
 [ 77 545]]"
0.8563880821491546,0.7954022988505747,0.7478088372575459,0.6370967741935484,0.8585209003215434,0.49683018085317826,"[[158  90]
 [ 88 534]]"
0.884782285341042,0.8206896551724138,0.7685427701142735,0.6465863453815262,0.8904991948470209,0.5512418453166934,"[[161  88]
 [ 68 553]]"
0.8522140090151266,0.7919540229885057,0.7327765166947985,0.5943775100401606,0.8711755233494364,0.4784975261656666,"[[148 101]
 [ 80 541]]"
0.8494904574214294,0.7977011494252874,0.7324447671403382,0.5806451612903226,0.8842443729903537,0.48579725037587357,"[[144 104]
 [ 72 550]]"
0.8745721398195208,0.8149425287356322,0.7614744321128514,0.6370967741935484,0.8858520900321544,0.5360848091348983,"[[158  90]
 [ 71 551]]"
0.8594933098226325,0.7954022988505747,0.7417474847007572,0.6169354838709677,0.8665594855305466,0.49092184992924764,"[[153  95]
 [ 83 539]]"
0.8737235576767617,0.8310344827586207,0.7902236967192442,0.6947791164658634,0.8856682769726248,0.5840180355771278,"[[173  76]
 [ 71 550]]"
0.8760387766848392,0.8149425287356322,0.7693285218167356,0.6626506024096386,0.8760064412238325,0.5433382904388608,"[[165  84]
 [ 77 544]]"
0.8708510527953532,0.8149425287356322,0.7784462192718598,0.6935483870967742,0.8633440514469454,0.551055770978017,"[[172  76]
 [ 85 537]]"
0.8694378176537704,0.8229885057471265,0.769525982781869,0.6451612903225806,0.8938906752411575,0.5549508404679557,"[[160  88]
 [ 66 556]]"
0.8889832486256612,0.8218390804597702,0.777208017840473,0.6733870967741935,0.8810289389067524,0.5592718647715189,"[[167  81]
 [ 74 548]]"
0.8663316712906377,0.8183908045977012,0.752497914362765,0.5983935742971888,0.9066022544283414,0.5360327536529466,"[[149 100]
 [ 58 563]]"
0.8705740837747125,0.8137931034482758,0.7769435228838057,0.6907630522088354,0.8631239935587761,0.5487441239325443,"[[172  77]
 [ 85 536]]"
