ROC-AUC,Accuracy,BA,Specificity,Sensitivity,MCC,CM
0.9174377350188521,0.8008118295158017,0.8329428469554707,0.7954403497813867,0.8704453441295547,0.3953425211779328,"[[2547  655]
 [  32  215]]"
0.9093544773383032,0.8002319512902291,0.8214217075866046,0.7966895690193629,0.8461538461538461,0.3831325844951099,"[[2551  651]
 [  38  209]]"
0.9280282819189424,0.8060307335459553,0.8413580075206033,0.8001249219237976,0.8825910931174089,0.4072132311070604,"[[2562  640]
 [  29  218]]"
0.9096768972833275,0.796462742824007,0.8343368390707224,0.7901311680199875,0.8785425101214575,0.3941871884849332,"[[2530  672]
 [  30  217]]"
0.9102961563656862,0.8062645011600929,0.8318936843334704,0.801998750780762,0.8617886178861789,0.3970711864962141,"[[2568  634]
 [  34  212]]"
0.9163124261911204,0.8002319512902291,0.8307624030527478,0.7951280449718926,0.8663967611336032,0.39275342158419757,"[[2546  656]
 [  33  214]]"
0.9154893070373527,0.7944331690345028,0.8351119113307219,0.787632729544035,0.8825910931174089,0.39380896926623093,"[[2522  680]
 [  29  218]]"
0.9207125101467453,0.8071904899971006,0.8363781998599054,0.8023110555902561,0.8704453441295547,0.4028551092122673,"[[2569  633]
 [  32  215]]"
0.9158408079970262,0.8089301246738185,0.8410513924748448,0.8035602748282323,0.8785425101214575,0.40877723107097064,"[[2573  629]
 [  30  217]]"
0.908488343159509,0.7955336426914154,0.8261160453578302,0.7904434728294816,0.8617886178861789,0.3846416807550491,"[[2531  671]
 [  34  212]]"
0.9248040824686999,0.8100898811249637,0.8379397239073757,0.8054341036851967,0.8704453441295547,0.406352499794668,"[[2579  623]
 [  32  215]]"
0.9204975635167292,0.7990721948390838,0.8376103498066745,0.79262960649594,0.8825910931174089,0.39907788425512014,"[[2538  664]
 [  29  218]]"
0.9080015779611428,0.8138590895911858,0.8324971487961724,0.8107432854465959,0.854251012145749,0.40329523509122805,"[[2596  606]
 [  36  211]]"
0.9060379772763482,0.8008118295158017,0.831074707862242,0.7957526545908807,0.8663967611336032,0.3934243860202502,"[[2548  654]
 [  33  214]]"
0.9184224290712614,0.779292343387471,0.8305060861351898,0.7707682698313554,0.8902439024390244,0.38045732404370963,"[[2468  734]
 [  27  219]]"
0.917432677451087,0.8080603073354595,0.8349785179809177,0.8035602748282323,0.8663967611336032,0.4019806053864289,"[[2573  629]
 [  33  214]]"
0.92465488421963,0.7947231081472891,0.8446087592016123,0.7863835103060587,0.902834008097166,0.4036677291456396,"[[2518  684]
 [  24  223]]"
0.9072973116498544,0.8005218904030154,0.8197097208981229,0.7973141786383511,0.8421052631578947,0.38153735785457044,"[[2553  649]
 [  39  208]]"
0.9209034333298775,0.80487097709481,0.8388652588083865,0.7991880074953154,0.8785425101214575,0.4039251840757509,"[[2559  643]
 [  30  217]]"
0.9075958623421337,0.7961136890951276,0.8283047180877805,0.7907557776389756,0.8658536585365854,0.3872231383970584,"[[2532  670]
 [  33  213]]"
0.9095011468034908,0.8066106117715279,0.8211207823045819,0.8041848844472205,0.8380566801619433,0.38675744036438253,"[[2575  627]
 [  40  207]]"
0.924408327791082,0.8138590895911858,0.8530466788216879,0.8073079325421612,0.8987854251012146,0.4243459214466312,"[[2585  617]
 [  25  222]]"
0.9195619134801883,0.7970426210495796,0.8365172829734453,0.7904434728294816,0.8825910931174089,0.3967579582931672,"[[2531  671]
 [  29  218]]"
0.9083606652724638,0.8037112206436648,0.8270318146300262,0.7998126171143035,0.854251012145749,0.39104196633952226,"[[2561  641]
 [  36  211]]"
0.9152168614128365,0.7914733178654292,0.8276826475322842,0.7854465958775765,0.8699186991869918,0.38395894431149574,"[[2515  687]
 [  32  214]]"
0.9084390575728227,0.8086401855610322,0.8147412927648965,0.8076202373516552,0.8218623481781376,0.3814371908088626,"[[2586  616]
 [  44  203]]"
0.9211449321906602,0.8086401855610322,0.8296864055107258,0.8051217988757027,0.854251012145749,0.3969119241135741,"[[2578  624]
 [  36  211]]"
0.9217316100514101,0.7987822557262975,0.8430586146816135,0.7913803872579638,0.8947368421052632,0.4044702677178691,"[[2534  668]
 [  26  221]]"
0.914978492693079,0.7990721948390838,0.8320059325269884,0.7935665209244223,0.8704453441295547,0.3933353995445741,"[[2541  661]
 [  32  215]]"
0.9186801440156812,0.7984338747099768,0.8426885127689503,0.7910680824484697,0.8943089430894309,0.4032939772111354,"[[2533  669]
 [  26  220]]"
0.9173302617038439,0.7941432299217165,0.8330876198327462,0.787632729544035,0.8785425101214575,0.39157149636563326,"[[2522  680]
 [  30  217]]"
0.9203736531064847,0.790953899681067,0.8407106388466723,0.7826358525921299,0.8987854251012146,0.39756433525037943,"[[2506  696]
 [  25  222]]"
0.921679769981818,0.8054508553203827,0.8391775636178804,0.7998126171143035,0.8785425101214575,0.40461213317669525,"[[2561  641]
 [  30  217]]"
0.9105404769792159,0.8089301246738185,0.8279744188222442,0.8057464084946908,0.8502024291497976,0.39533528906564597,"[[2580  622]
 [  37  210]]"
0.9061930297629022,0.7995939675174014,0.8226730752629201,0.7957526545908807,0.8495934959349594,0.3834734225483701,"[[2548  654]
 [  37  209]]"
0.9258016877103632,0.8040011597564511,0.8365286625009167,0.7985633978763272,0.8744939271255061,0.4009844062503202,"[[2557  645]
 [  31  216]]"
0.9153565458835191,0.8002319512902291,0.8288942639595193,0.7954403497813867,0.8623481781376519,0.3908333097969428,"[[2547  655]
 [  34  213]]"
0.9162428846343504,0.8025514641925195,0.8282753441042668,0.7982510930668333,0.8582995951417004,0.39160664352486946,"[[2556  646]
 [  35  212]]"
0.9134738662829658,0.7987822557262975,0.8337179192154701,0.7929419113054341,0.8744939271255061,0.3949186683380789,"[[2539  663]
 [  31  216]]"
0.9118970358972797,0.8033642691415314,0.8397139998882812,0.7973141786383511,0.8821138211382114,0.40325948662345795,"[[2553  649]
 [  29  217]]"
0.9144183670630958,0.7990721948390838,0.8301377934337597,0.7938788257339163,0.8663967611336032,0.39141732745871943,"[[2542  660]
 [  33  214]]"
0.9201195103262889,0.8031313424180923,0.8360602052866757,0.7976264834478451,0.8744939271255061,0.39996232056829184,"[[2554  648]
 [  31  216]]"
0.9202231904654733,0.7987822557262975,0.8430586146816135,0.7913803872579638,0.8947368421052632,0.4044702677178691,"[[2534  668]
 [  26  221]]"
0.912208209949753,0.8037112206436648,0.8270318146300262,0.7998126171143035,0.854251012145749,0.39104196633952226,"[[2561  641]
 [  36  211]]"
0.9187956714045591,0.8068445475638051,0.8322059891429645,0.8026233603997501,0.8617886178861789,0.39776261081099684,"[[2570  632]
 [  34  212]]"
