ROC-AUC,Accuracy,BA,Specificity,Sensitivity,MCC,CM
0.9448609924919376,0.8491441833478387,0.8754534793305204,0.8447845096814491,0.9061224489795918,0.47489019926240084,"[[2705  497]
 [  23  222]]"
0.9440859666789889,0.8427618218740934,0.87955678211322,0.8366645846346034,0.9224489795918367,0.47297542502765705,"[[2679  523]
 [  19  226]]"
0.9442644265701284,0.8456628952712504,0.860387003021071,0.8432229856339788,0.8775510204081632,0.45630152528670853,"[[2700  502]
 [  30  215]]"
0.9457558413746511,0.8334783870031912,0.8670212494741807,0.8279200499687696,0.9061224489795918,0.4522144780908624,"[[2651  551]
 [  23  222]]"
0.9331437318888809,0.8781195589088798,0.8359785380039115,0.8850718301061836,0.7868852459016393,0.4672022565226312,"[[2834  368]
 [  52  192]]"
0.935781208173463,0.832608064984044,0.8552448087292381,0.8288569643972518,0.8816326530612245,0.4395359743506352,"[[2654  548]
 [  29  216]]"
0.9476736478476462,0.8413112851755149,0.8750066922459176,0.8357276702061212,0.9142857142857143,0.46708036916540346,"[[2676  526]
 [  21  224]]"
0.9457571160881592,0.8523353640847113,0.8734018279391706,0.8488444722048719,0.8979591836734694,0.47599337475371084,"[[2718  484]
 [  25  220]]"
0.9444148427640888,0.8462431099506817,0.8720072913612666,0.8419737663960025,0.9020408163265307,0.46862288821993586,"[[2696  506]
 [  24  221]]"
0.9323796090558156,0.8786999419616948,0.8438629545058929,0.8844472204871955,0.8032786885245902,0.4761200861539863,"[[2832  370]
 [  48  196]]"
0.940045124858188,0.8389904264577894,0.8549108337901057,0.8363522798251093,0.8734693877551021,0.4446417869129355,"[[2678  524]
 [  31  214]]"
0.9439884510956164,0.8494342906875544,0.864301648204566,0.8469706433479075,0.8816326530612245,0.46390384215860214,"[[2712  490]
 [  29  216]]"
0.9445537865364759,0.8387003191180736,0.8698319927596272,0.8335415365396627,0.9061224489795918,0.45953349863364756,"[[2669  533]
 [  23  222]]"
0.9372229091511683,0.8372497824194952,0.8615125750487578,0.8332292317301686,0.889795918367347,0.44984076100594794,"[[2668  534]
 [  27  218]]"
0.9496760477570371,0.8453279164248404,0.8864823214998823,0.8385384134915678,0.9344262295081968,0.48164247268913457,"[[2685  517]
 [  16  228]]"
0.9399176535073742,0.8273861328691616,0.8524340654437915,0.8232354778263585,0.8816326530612245,0.4324636386742614,"[[2636  566]
 [  29  216]]"
0.9465410648956647,0.8433420365535248,0.8723304312355797,0.8385384134915678,0.9061224489795918,0.466235872922617,"[[2685  517]
 [  23  222]]"
0.9369411974658696,0.8401508558166522,0.8574201073308774,0.8372891942535915,0.8775510204081632,0.4482280350212708,"[[2681  521]
 [  30  215]]"
