ROC-AUC,Accuracy,BA,Specificity,Sensitivity,MCC,CM
0.9327372969375513,0.8421816071946621,0.8628981839082778,0.8386995936230072,0.8870967741935484,0.4576611894472686,"[[2683  516]
 [  28  220]]"
0.9332856033639545,0.848854076008123,0.8516144157952585,0.8483901219130978,0.8548387096774194,0.4524253098597566,"[[2714  485]
 [  36  212]]"
0.9106436991398521,0.8424717145343777,0.8388766902963628,0.8430759612378869,0.8346774193548387,0.43327617974966914,"[[2697  502]
 [  41  207]]"
0.9320810446287966,0.8387003191180736,0.8612235056548898,0.8348968105065666,0.8875502008032129,0.45350598251212754,"[[2670  528]
 [  28  221]]"
0.9219623100090264,0.8462877030162413,0.8338336151734164,0.8483901219130978,0.8192771084337349,0.4321966473382303,"[[2714  485]
 [  45  204]]"
0.9240702739767469,0.8389904264577894,0.8370011041757001,0.8393247889965614,0.8346774193548387,0.42821681982236226,"[[2685  514]
 [  41  207]]"
0.9365716604987446,0.8465332172903974,0.8652426665591062,0.8433885589246639,0.8870967741935484,0.4641024946192374,"[[2698  501]
 [  28  220]]"
0.9314869061904425,0.8366695677400638,0.8617883360727647,0.8324476398874648,0.8911290322580645,0.45164108038057094,"[[2663  536]
 [  27  221]]"
0.9286338600179329,0.8508848273861329,0.8585316877265159,0.8495934959349594,0.8674698795180723,0.46218272459262144,"[[2717  481]
 [  33  216]]"
0.9300923606900248,0.8428074245939675,0.8486236286188831,0.8418255704907783,0.8554216867469879,0.4442499576949603,"[[2693  506]
 [  36  213]]"
0.9231223971200677,0.838410211778358,0.851567147999879,0.8361988121287902,0.8669354838709677,0.4427154647159969,"[[2675  524]
 [  33  215]]"
0.915432241930442,0.845082680591819,0.8347038893202513,0.8468271334792122,0.8225806451612904,0.4313609968636815,"[[2709  490]
 [  44  204]]"
0.9389514364367898,0.8503046127067014,0.8747138722786354,0.846201938105658,0.9032258064516129,0.4773592761611744,"[[2707  492]
 [  24  224]]"
0.9319793244271645,0.8436321438932405,0.8564746792046234,0.8414634146341463,0.8714859437751004,0.45311087115223975,"[[2691  507]
 [  32  217]]"
