,gene,prediction
175,ZNF445,0.9161609411239624
176,RAPGEF1,0.8316408395767212
177,BTN3A3,0.9430226683616638
178,ADCY1,0.940058708190918
179,ALG13,0.7899175882339478
180,MYOM2,0.8482513427734375
181,THAP9,0.9237034320831299
182,TMEM270,0.4209159314632416
183,SLAMF9,0.9886927604675293
184,DSEL,0.9565244913101196
185,PFKM,0.430286169052124
186,SYT5,0.5654653906822205
187,ATP8A2,0.7419062852859497
188,KAZN,0.8853654861450195
189,CCDC6,0.2641853094100952
190,C20orf85,0.7944998741149902
191,ROS1,0.9614683985710144
192,RGMA,0.918616771697998
193,PCMTD2,0.7576571106910706
194,RAB11FIP4,0.8888746500015259
195,GATD1,0.7784837484359741
196,PPM1N,0.7746961712837219
197,EPOP,0.9944674968719482
198,UBFD1,0.9304140210151672
199,SBK1,0.8320091366767883
200,CEACAM4,0.996208667755127
201,PEX26,0.6192992925643921
202,TP53,0.427443265914917
203,GNB1,0.4088312089443207
204,HADHB,0.2061437964439392
205,GIT2,0.8815813660621643
206,OPA3,0.32080569863319397
207,TIMD4,0.9412911534309387
208,MCFD2,0.29371798038482666
209,HSPA13,0.5057979226112366
210,PASD1,0.48570922017097473
211,KRT72,0.8563965559005737
212,ZDHHC12,0.8526880741119385
213,SH2D3C,0.730131208896637
214,OR8D1,0.9997326731681824
215,NEFM,0.7831913232803345
216,STUM,0.8864920139312744
217,EVA1C,0.8943362236022949
218,TMEM209,0.7196145057678223
219,SYNGR4,0.6365602612495422
220,FSTL5,0.9538664817810059
221,GLRX2,0.8419569134712219
222,CHN1,0.7696589231491089
223,VPS26B,0.383581280708313
224,CHCHD1,0.14105048775672913
225,TTC34,0.6951751708984375
226,AMMECR1L,0.8085557818412781
227,JADE2,0.759873628616333
228,DNAJB4,0.2407836616039276
229,SAP25,0.2391764223575592
230,COPS4,0.2483666092157364
231,LACC1,0.8863277435302734
232,KRT38,0.9949226975440979
233,SPG21,0.8353012204170227
234,ZNF623,0.9880276918411255
235,GTF3C4,0.19037480652332306
236,AXDND1,0.9723623394966125
237,OR51Q1,0.9997418522834778
238,CPXCR1,0.9998049139976501
239,MEX3A,0.9645359516143799
240,FBF1,0.473089337348938
241,MBNL3,0.9421015381813049
242,SRARP,0.8943480253219604
243,HMOX2,0.44585809111595154
244,BICD1,0.5714978575706482
245,ZNF785,0.3869108557701111
246,ARHGEF40,0.8862237930297852
247,SERHL2,0.9912761449813843
248,PRUNE1,0.5470654964447021
249,LEF1,0.651872456073761
250,CHMP6,0.442691445350647
251,COQ10A,0.18122737109661102
252,CDON,0.9523850083351135
253,BIN1,0.7258458733558655
254,HDAC6,0.5276066064834595
255,TUBB4A,0.44330161809921265
256,MEGF9,0.9149243235588074
257,ANP32A,0.08818633109331131
258,SPATS2L,0.21019595861434937
259,GTF3C5,0.4945586025714874
260,SYK,0.901188850402832
261,CEMIP2,0.928873598575592
262,FAM114A2,0.8345117568969727
263,ASTN1,0.9989438652992249
264,PTRHD1,0.338483601808548
265,MATN3,0.9977970123291016
266,DNAJB2,0.49500322341918945
267,CEBPE,0.9334295392036438
268,SPDL1,0.17342330515384674
269,TWIST1,0.5410040020942688
270,CFAP20,0.17715993523597717
271,BRD3,0.13285161554813385
272,FGF23,0.9772768020629883
273,HMBOX1,0.8203659057617188
274,CALU,0.07836258411407471
275,TMEM163,0.8919140696525574
276,STX2,0.9038509130477905
277,GJB4,0.955470621585846
278,STMN1,0.3015907406806946
279,ARRDC2,0.9827583432197571
280,BCL6,0.8667572140693665
281,USP8,0.25692465901374817
282,KCNQ3,0.8801776766777039
283,UGGT2,0.9361065626144409
284,NEPRO,0.06844805926084518
285,SH3BP4,0.7793450951576233
286,FUT11,0.954018235206604
287,RHBDD1,0.7039493322372437
288,VAMP3,0.791653573513031
289,GABPB1,0.4548395574092865
290,S100A2,0.7614184021949768
