,gene,prediction
376,CTHRC1,0.9881157875061035
377,GNRH1,0.16440141201019287
378,PDS5A,0.1268400102853775
379,RNASE9,0.9626563787460327
380,PRR14L,0.4785160422325134
381,DCTN6,0.8657898306846619
382,ANKAR,0.9772129654884338
383,CCNE1,0.6295983195304871
384,ADTRP,0.980832040309906
385,DMRTC2,0.8932908773422241
386,C1QTNF6,0.9334046840667725
387,KIR3DL3,0.9532665014266968
388,MTMR11,0.9477415084838867
389,ZNF189,0.8949313163757324
390,SCN4A,0.9447893500328064
391,LASP1,0.5444092750549316
392,VRK3,0.49748706817626953
393,TIPRL,0.8176626563072205
394,CCT5,0.060215312987565994
395,TNMD,0.8747597336769104
396,FASLG,0.8458091020584106
397,LIN28B,0.033108264207839966
398,SRCIN1,0.7346270084381104
399,MRPS11,0.06081380695104599
400,C12orf4,0.40797433257102966
401,KIF3B,0.37994953989982605
402,RFFL,0.8625717163085938
403,HMGCS1,0.6135072112083435
404,INPP5F,0.9255370497703552
405,PLA2G12A,0.8233580589294434
406,RAD9B,0.670563817024231
407,TMEM119,0.9469560384750366
408,PCDH7,0.6276383399963379
409,EMC7,0.8544015288352966
410,ZBTB9,0.8950517773628235
411,SF3B2,0.024685708805918694
412,BPIFB3,0.9672008156776428
413,TDP2,0.4080418646335602
414,RABGAP1L,0.9164098501205444
415,TAS2R1,0.9608159065246582
416,CLEC2B,0.9700333476066589
417,CALB1,0.7862736582756042
418,TGFBR2,0.803091287612915
419,EAPP,0.0320163294672966
420,REG1B,0.9951089024543762
421,TMEM14C,0.8000221252441406
422,NTRK2,0.9459351897239685
423,PARP16,0.8784066438674927
424,C8orf48,0.5848142504692078
425,PILRA,0.9193651080131531
426,GSN,0.9164113998413086
427,BCAN,0.9636566638946533
428,S100A14,0.794243335723877
429,COX14,0.7483985424041748
430,ATG4A,0.9873037934303284
431,BTF3L4,0.0714101567864418
432,SNX10,0.6260338425636292
433,BPI,0.9661354422569275
434,CELA3A,0.9742465615272522
435,SLCO5A1,0.9999997615814209
436,UNC45A,0.3157573342323303
437,IGFBP5,0.94246906042099
438,PSMB6,0.012179999612271786
439,XPC,0.07831025123596191
440,ORC5,0.14974495768547058
441,C20orf96,0.9725342988967896
442,ARHGAP39,0.4776732921600342
443,MTF2,0.8676746487617493
444,SERPINB7,0.9937595725059509
445,CPXM1,0.9666743874549866
446,CAPN12,0.910637617111206
447,FAAH2,0.9333931803703308
448,ANKRD18A,0.6833676695823669
449,CACNB3,0.9384666681289673
450,CLEC4E,0.9537703990936279
