,gene,prediction
164,PARP6,0.4474160373210907
165,SLX4,0.816573977470398
166,BPHL,0.983939528465271
167,BTD,0.7753847241401672
168,SS18,0.5998051762580872
169,DSCAM,0.9797939658164978
170,PDXP,0.7979146838188171
171,MYO7B,0.826732873916626
172,CNNM3,0.9215673208236694
173,ZFX,0.8922417759895325
174,ETAA1,0.16796819865703583
175,ZNF445,0.8562050461769104
176,RAPGEF1,0.7920188903808594
177,BTN3A3,0.9960885047912598
178,ADCY1,0.9700745344161987
179,ALG13,0.7287542223930359
180,MYOM2,0.9872100353240967
181,THAP9,0.9963010549545288
182,TMEM270,0.9842243194580078
183,SLAMF9,0.995415210723877
184,DSEL,0.9532603621482849
185,PFKM,0.7545192837715149
186,SYT5,0.9999344348907471
187,ATP8A2,0.7534363865852356
188,KAZN,0.818577766418457
189,CCDC6,0.6348226070404053
190,C20orf85,0.9781097769737244
191,ROS1,0.9849256873130798
192,RGMA,0.9685370922088623
193,PCMTD2,0.689716637134552
194,RAB11FIP4,0.9965459704399109
195,GATD1,0.8730605840682983
196,PPM1N,0.6506112217903137
197,EPOP,0.8746625781059265
198,UBFD1,0.9779948592185974
199,SBK1,0.8826138377189636
200,CEACAM4,0.9987891316413879
201,PEX26,0.8256739377975464
202,TP53,0.5480722188949585
203,GNB1,0.8410200476646423
204,HADHB,0.20520520210266113
205,GIT2,0.7231538891792297
206,OPA3,0.38258063793182373
207,TIMD4,0.993846595287323
208,MCFD2,0.2426443099975586
209,HSPA13,0.8420725464820862
210,PASD1,0.8240392804145813
211,KRT72,0.3525833487510681
212,ZDHHC12,0.965107262134552
213,SH2D3C,0.8346370458602905
214,OR8D1,0.9941474199295044
215,NEFM,0.889502763748169
216,STUM,0.9734059572219849
217,EVA1C,0.9750574231147766
218,TMEM209,0.13760603964328766
219,SYNGR4,0.9229323863983154
220,FSTL5,0.9954835176467896
221,GLRX2,0.9891226887702942
222,CHN1,0.7603703737258911
223,VPS26B,0.609016478061676
224,CHCHD1,0.4452288746833801
225,TTC34,0.9617680311203003
226,AMMECR1L,0.9994418025016785
227,JADE2,0.42106467485427856
228,DNAJB4,0.2829543650150299
229,SAP25,0.3146890103816986
230,COPS4,0.642729640007019
231,LACC1,0.9641994833946228
232,KRT38,0.887857973575592
233,SPG21,0.6579781174659729
234,ZNF623,0.9985159039497375
235,GTF3C4,0.1608155369758606
236,AXDND1,0.9887065887451172
237,OR51Q1,0.9917375445365906
238,CPXCR1,0.9494704008102417
239,MEX3A,0.997840404510498
240,FBF1,0.7373322248458862
241,MBNL3,0.8930003643035889
242,SRARP,0.9240188598632812
243,HMOX2,0.6644402742385864
244,BICD1,0.7591018080711365
245,ZNF785,0.35743018984794617
246,ARHGEF40,0.9395954012870789
247,SERHL2,0.8766178488731384
248,PRUNE1,0.6952037811279297
249,LEF1,0.7079253196716309
250,CHMP6,0.3646012842655182
251,COQ10A,0.7200438380241394
252,CDON,0.9762380123138428
253,BIN1,0.8094561100006104
254,HDAC6,0.6813219785690308
255,TUBB4A,0.49719592928886414
256,MEGF9,0.9651434421539307
257,ANP32A,0.11568862199783325
258,SPATS2L,0.27027490735054016
259,GTF3C5,0.08669485151767731
260,SYK,0.8386393189430237
261,CEMIP2,0.9410624504089355
262,FAM114A2,0.9865177273750305
263,ASTN1,0.9999994039535522
264,PTRHD1,0.2853376865386963
265,MATN3,0.9993708729743958
266,DNAJB2,0.7338138818740845
267,CEBPE,0.790456235408783
268,SPDL1,0.16291473805904388
269,TWIST1,0.5176875591278076
270,CFAP20,0.26180505752563477
271,BRD3,0.12508009374141693
272,FGF23,0.9644904136657715
273,HMBOX1,0.8305912017822266
274,CALU,0.6244621276855469
275,TMEM163,0.8898398280143738
276,STX2,0.8374582529067993
277,GJB4,0.9251688718795776
278,STMN1,0.48857033252716064
279,ARRDC2,0.9473738670349121
280,BCL6,0.784267008304596
281,USP8,0.38002029061317444
282,KCNQ3,0.8320366144180298
283,UGGT2,0.9374241828918457
284,NEPRO,0.22599048912525177
285,SH3BP4,0.9250088334083557
286,FUT11,0.8140836954116821
287,RHBDD1,0.6523751616477966
288,VAMP3,0.5078085064888
289,GABPB1,0.5811269283294678
290,S100A2,0.763526201248169
291,RECK,0.9800349473953247
292,HS2ST1,0.957503080368042
293,YIPF1,0.967337965965271
294,FAHD1,0.6425034403800964
295,KRTDAP,0.9991121888160706
296,LYRM2,0.22756236791610718
297,P3H1,0.7832682132720947
298,TRIM46,0.9863885045051575
299,UTP3,0.08618190884590149
300,RNF8,0.5237215757369995
301,SORCS1,0.9877198338508606
302,SLC25A31,0.23450422286987305
303,TAB1,0.49296656250953674
304,RBM5,0.13627614080905914
305,CSK,0.5780341625213623
306,SPACA9,0.8354235291481018
307,HLA-DMA,0.9927399754524231
308,UBA52,0.1907173991203308
309,HNF1B,0.7333932518959045
310,ANXA10,0.9349504113197327
311,ZFP64,0.6074893474578857
312,TMOD1,0.878442645072937
313,RNF19A,0.5022456645965576
314,CIITA,0.6336986422538757
315,SLC4A11,0.8795652985572815
316,CHST11,0.9965870380401611
317,TNFRSF21,0.9982401132583618
318,MLF2,0.6618694067001343
319,TMPRSS11D,0.9467883110046387
320,RXFP2,0.9860655069351196
321,STN1,0.3331356346607208
322,SMG7,0.32470253109931946
323,SHH,0.9687213897705078
324,SESN2,0.9913477301597595
325,PIM1,0.5418292284011841
326,RSF1,0.14200609922409058
327,FAM9B,0.47985291481018066
328,GRID2IP,0.9942858815193176
329,KCNN1,0.9653631448745728
330,DCAF4L2,0.7738772630691528
331,CAMK2A,0.7766093611717224
332,SOD3,0.7293062806129456
333,DDR2,0.9270374774932861
334,CEACAM19,0.6984162330627441
335,TRIM37,0.5027584433555603
336,TRIM43,0.6572174429893494
337,SAMD7,0.9739046692848206
338,LIMS2,0.9511796236038208
339,CFAP97D1,0.9999405145645142
340,FNIP1,0.8253304362297058
341,PPM1M,0.996384859085083
342,DDX52,0.06231781467795372
343,CAND1,0.0950474739074707
344,DNAJC18,0.9556086659431458
345,NOL10,0.02802431769669056
346,CORO7,0.4140865206718445
347,QKI,0.886317789554596
348,PRB4,0.700977087020874
349,PLPP6,0.9827392101287842
350,ZC3HC1,0.5646482706069946
351,SCUBE3,0.9621339440345764
352,GNPDA1,0.7352408170700073
353,ATP6V1E2,0.36775925755500793
354,SLC22A5,0.9694885015487671
355,EDARADD,0.7890046834945679
356,GABRA3,0.9937752485275269
357,TIMELESS,0.05890427157282829
358,TP53BP2,0.2896577715873718
359,HRK,0.7871818542480469
360,KLHL22,0.24828386306762695
361,PIKFYVE,0.4832320511341095
362,RNF24,0.850776195526123
363,MAP1S,0.6384825706481934
364,SOD2,0.6969930529594421
365,ST6GALNAC6,0.9821822047233582
366,TBCE,0.5337035059928894
367,EIF4G2,0.04218752682209015
368,NRIP1,0.3772789239883423
369,SPNS2,0.8499963283538818
370,RASA1,0.9227604866027832
371,CRYBA1,0.9032973051071167
372,RXFP3,0.9771398901939392
373,NAB2,0.9166353940963745
374,LALBA,0.9999924898147583
375,MDH2,0.24767515063285828
376,CTHRC1,0.9387091398239136
377,GNRH1,0.3229890763759613
378,PDS5A,0.15665552020072937
379,RNASE9,0.9020773768424988
380,PRR14L,0.57835453748703
381,DCTN6,0.9993531107902527
382,ANKAR,0.7904629707336426
383,CCNE1,0.20708248019218445
384,ADTRP,0.9815782308578491
385,DMRTC2,0.771543025970459
386,C1QTNF6,0.9625707864761353
387,KIR3DL3,0.9766180515289307
388,MTMR11,0.9948335886001587
389,ZNF189,0.5283471345901489
390,SCN4A,0.9938299059867859
391,LASP1,0.7805644273757935
392,VRK3,0.4920818507671356
393,TIPRL,0.6948329210281372
394,CCT5,0.06452711671590805
395,TNMD,0.8868553042411804
396,FASLG,0.9652828574180603
397,LIN28B,0.03655782714486122
398,SRCIN1,0.8828266263008118
399,MRPS11,0.5433711409568787
400,C12orf4,0.9215872883796692
401,KIF3B,0.8646884560585022
402,RFFL,0.9575155377388
403,HMGCS1,0.30117595195770264
404,INPP5F,0.9665711522102356
405,PLA2G12A,0.8004150986671448
406,RAD9B,0.2250983566045761
407,TMEM119,0.9782640337944031
408,PCDH7,0.9449856281280518
409,EMC7,0.3487582504749298
410,ZBTB9,0.47776132822036743
411,SF3B2,0.03000653348863125
412,BPIFB3,0.8429657816886902
413,TDP2,0.4980003535747528
414,RABGAP1L,0.9970425963401794
415,TAS2R1,0.9978213310241699
416,CLEC2B,0.9970832467079163
417,CALB1,0.6819814443588257
418,TGFBR2,0.9575880169868469
419,EAPP,0.03506443649530411
420,REG1B,0.9999414682388306
421,TMEM14C,0.932346761226654
422,NTRK2,0.9402198791503906
423,PARP16,0.4752863347530365
424,C8orf48,0.9836620688438416
425,PILRA,0.9738528728485107
426,GSN,0.742412805557251
427,BCAN,0.9882136583328247
428,S100A14,0.9652961492538452
429,COX14,0.4845871031284332
430,ATG4A,0.9914215207099915
431,BTF3L4,0.06566590815782547
432,SNX10,0.8514402508735657
433,BPI,0.9745780825614929
434,CELA3A,0.9965758919715881
435,SLCO5A1,0.9999810457229614
436,UNC45A,0.273486465215683
437,IGFBP5,0.9651662111282349
438,PSMB6,0.026319749653339386
439,XPC,0.055902641266584396
440,ORC5,0.26874756813049316
441,C20orf96,0.9820043444633484
442,ARHGAP39,0.788747251033783
443,MTF2,0.9194117784500122
444,SERPINB7,0.09372683614492416
445,CPXM1,0.9981447458267212
446,CAPN12,0.802505373954773
447,FAAH2,0.9758172631263733
448,ANKRD18A,0.627180814743042
449,CACNB3,0.9690241813659668
450,CLEC4E,0.9869872331619263
451,USP6NL,0.8929034471511841
452,SLC36A4,0.867673933506012
453,PCDHA5,0.986220121383667
454,RUNX2,0.9019143581390381
455,SIM2,0.6893318891525269
456,CLDN14,0.9978471994400024
457,KRT15,0.4359341561794281
458,FAM9C,0.10425159335136414
459,SRF,0.7110994458198547
460,MXD1,0.4429060220718384
461,POT1,0.7455205917358398
462,CKAP5,0.08183105289936066
463,TBCC,0.6641376614570618
464,GLT8D1,0.952569305896759
465,ZNF22,0.7993777990341187
466,TMCC3,0.9839553236961365
467,HAVCR1,0.95337975025177
468,CLUH,0.08903904259204865
469,SCARF1,0.9247576594352722
470,TTBK1,0.6696146726608276
471,ZSWIM6,0.88347989320755
472,NUDC,0.3146890699863434
473,MYOD1,0.6437351703643799
474,ELF1,0.9358620643615723
475,ATN1,0.6003246903419495
476,PKP3,0.9527288675308228
477,MSH3,0.05379128083586693
478,DMBT1,0.9733507037162781
479,MVP,0.5137150883674622
480,PCDH17,0.9988213181495667
481,H2AC8,0.08035732805728912
482,GUCD1,0.7715939879417419
483,BNIP3,0.8699067234992981
484,MEOX1,0.9283312559127808
485,PRADC1,0.9916608929634094
486,ACTR3B,0.8583323955535889
487,FOLR2,0.9906659722328186
488,MYLK4,0.9105021357536316
489,TBC1D25,0.9956914782524109
490,CTNNBL1,0.07563896477222443
491,RIF1,0.1904361993074417
492,CYBB,0.9902071356773376
493,UGDH,0.9406837821006775
494,SPPL2C,0.9994890689849854
495,GRB14,0.9199721813201904
496,DDX10,0.018905673176050186
497,SEC62,0.8857120275497437
498,MYPN,0.9823710918426514
499,IZUMO2,0.6414487361907959
500,MTPN,0.5597125887870789
501,MFSD4B,0.9375723600387573
502,EYA2,0.8164765238761902
503,SREK1,0.09127312153577805
504,CAMK1D,0.9233750104904175
505,CRHR2,0.9890806674957275
506,KCTD12,0.5618097186088562
507,SYT1,0.9866920113563538
508,TLE3,0.861717164516449
509,NLRX1,0.9241044521331787
510,CDYL,0.8098440766334534
511,ZNF782,0.961968183517456
512,ZNF428,0.46736276149749756
513,ZNF124,0.8874118328094482
514,KANK3,0.8039385676383972
515,KRTCAP3,0.9643632173538208
516,HGFAC,0.9903478622436523
517,REV1,0.714607834815979
518,CHRND,0.9868517518043518
519,FBRSL1,0.7801946401596069
520,SLC38A10,0.987276017665863
521,MARS2,0.1914980411529541
522,FEZ1,0.8992846608161926
523,TPBGL,0.6286290287971497
524,IRF5,0.8765310645103455
525,ZNF415,0.7123469114303589
526,TH,0.8496743440628052
527,DDX56,0.019571268931031227
528,MEP1A,0.9852597713470459
529,CACNA1A,0.9595531821250916
530,PPIC,0.6107112765312195
531,MAP1LC3B,0.27682769298553467
532,SMARCA2,0.3166769742965698
533,SLC25A52,0.9197412133216858
534,ANXA13,0.9004497528076172
535,PDXDC1,0.569047212600708
536,NKIRAS2,0.9588111639022827
537,TAF5,0.053880639374256134
538,WFDC10B,0.699041485786438
539,MNX1,0.8152597546577454
540,CCDC102A,0.8797357678413391
541,DENND5A,0.8430087566375732
542,HOMER3,0.9341790080070496
543,SEZ6L2,0.9408197999000549
544,TBL1X,0.2503826916217804
545,HNRNPUL1,0.08964352309703827
546,SP5,0.9930552840232849
547,AKR1C4,0.9760461449623108
548,AMDHD1,0.7385939359664917
549,POLR3D,0.062145717442035675
550,NOTCH3,0.8974215984344482
551,PSG9,0.9404043555259705
552,DHRS9,0.9994920492172241
553,CCDC115,0.7322048544883728
554,FREM1,0.9965959191322327
555,LETM1,0.6527149677276611
556,PDHA1,0.1929088830947876
557,FAM89A,0.9259133338928223
558,GALNT3,0.9847197532653809
559,LTB4R2,0.9909170269966125
560,LDHD,0.9640236496925354
561,SYCE3,0.9183050394058228
562,NEBL,0.9577497243881226
563,DZIP1,0.9637017250061035
564,SRP19,0.03578442707657814
565,ERRFI1,0.7006048560142517
566,SLC44A2,0.9855704307556152
567,PUM3,0.0069700730964541435
568,RTP4,0.8722009658813477
569,NAV3,0.9421405792236328
570,SLC47A1,0.9960749745368958
571,FGL2,0.9788377285003662
572,ASNSD1,0.9169765710830688
573,RPL36,0.02354399673640728
574,MRPS6,0.35446104407310486
575,CTNS,0.8464211225509644
576,PDAP1,0.8376753926277161
577,SERTAD3,0.6186457276344299
578,DNAH9,0.6816298365592957
579,TTC27,0.1440807729959488
580,KIF2B,0.23402433097362518
581,SELENOS,0.5241110920906067
582,CNST,0.9705972671508789
583,H2AC6,0.15406706929206848
584,GCLM,0.688739538192749
585,KRTAP12-3,0.9346862435340881
586,CARMIL2,0.38492390513420105
587,EPHX1,0.8707436919212341
588,FAM3C,0.9383783340454102
589,PLP1,0.9537873864173889
590,ALKBH3,0.19755452871322632
591,MRPL52,0.6564415693283081
592,LRIG2,0.9991543292999268
593,IFNA5,0.9774437546730042
594,IRX5,0.928182065486908
595,AKAP10,0.8496970534324646
596,ADRM1,0.05387524142861366
597,PLD2,0.9778738617897034
598,SSH3,0.9535699486732483
599,CKS1B,0.06191615015268326
600,NHSL1,0.9999053478240967
601,DCLK2,0.9248548150062561
602,APLP2,0.8186486959457397
603,LURAP1L,0.7393065094947815
604,TMEM54,0.9556676745414734
605,CHST13,0.927906334400177
606,TWF2,0.33905863761901855
607,CTR9,0.09767769277095795
608,GPATCH2L,0.6592723727226257
609,CELF1,0.8073765635490417
610,FAM135A,0.24337950348854065
611,ZNF682,0.9932931661605835
612,LEPROTL1,0.9908507466316223
613,CABP1,0.8814155459403992
614,DOCK7,0.5650615692138672
615,TXNDC17,0.5074810981750488
616,ZNF236,0.9297636151313782
617,HERPUD2,0.9690365195274353
618,JTB,0.0611928254365921
619,ZBTB6,0.8978888392448425
620,MAD2L2,0.4674256145954132
621,CBR3,0.8516165614128113
622,RPL6,0.02697519212961197
623,RFNG,0.8499087691307068
624,PIK3CB,0.7393978834152222
625,BOD1,0.9516568779945374
626,ZYG11B,0.9736961126327515
627,WAPL,0.1526327282190323
628,RRAS,0.5787014365196228
629,FLNB,0.2468188852071762
630,TMEM158,0.6192408204078674
631,ALKAL1,0.027757592499256134
632,LDLRAD1,0.9854577779769897
633,CBLN3,0.9774856567382812
634,OR8B3,0.9808117151260376
635,SCN10A,0.9888084530830383
636,CXCL9,0.9812272787094116
637,GLT1D1,0.6943787932395935
638,REM2,0.9018637537956238
639,CDH16,0.9720592498779297
640,GCSH,0.4682167172431946
641,PHLDB1,0.3149068057537079
642,SFTPB,0.9907801747322083
643,NXPH3,0.999991774559021
644,GBF1,0.3784191906452179
645,PPP2R2C,0.4845512807369232
646,TCOF1,0.11577209830284119
647,SEC16B,0.9486919045448303
648,ZNF829,0.5181978344917297
649,HGD,0.9981189370155334
650,HLA-DRA,0.9941546320915222
651,NUTM1,0.9427238702774048
652,ZNF438,0.6833814978599548
653,FAP,0.9598003625869751
654,AGXT2,0.9738184213638306
655,KRTAP13-2,0.9297988414764404
656,ENAM,0.9714520573616028
657,OR5D16,0.9851861596107483
658,APOA2,0.9471897482872009
659,NUDT7,0.9786331057548523
660,TSHZ1,0.8615193367004395
661,IL6,0.9807894825935364
662,LURAP1,0.9641708135604858
663,BBS7,0.9513347148895264
664,GPR52,0.9661018252372742
665,SCRN3,0.9852428436279297
666,HDAC11,0.17635177075862885
667,GPR4,0.9808197617530823
668,IQCE,0.4135361909866333
669,ZDHHC21,0.922532856464386
670,DBT,0.3043588697910309
671,MIDEAS,0.4890405237674713
672,SLC10A7,0.8922573924064636
673,CATSPERE,0.9996298551559448
674,DPRX,0.9968493580818176
675,LBX1,0.9382004737854004
676,PNPLA5,0.944748044013977
677,GRK6,0.9504634737968445
678,SIGIRR,0.9692939519882202
679,SERPINB12,0.8655280470848083
680,TOMM6,0.941642165184021
681,CNN1,0.9299718141555786
682,RAD51AP1,0.036488912999629974
683,KLHL24,0.963629424571991
684,KCTD14,0.9480852484703064
685,SPEF1,0.9891531467437744
686,LBP,0.9769615530967712
687,CCBE1,0.9146284461021423
688,RESF1,0.6916820406913757
689,LHPP,0.9727087020874023
690,TMED9,0.13773851096630096
691,HEXD,0.971467912197113
692,PUS10,0.9846024513244629
693,FIG4,0.9915980100631714
694,KRTAP9-6,0.880541980266571
695,MCEMP1,0.8942092061042786
696,NUP37,0.09297632426023483
697,CREBZF,0.8443889021873474
698,KRT77,0.7473113536834717
699,GCM1,0.7072048783302307
700,ATP1A1,0.22457453608512878
701,IVD,0.5913003087043762
702,CCDC33,0.6401968598365784
703,TIPARP,0.9805840253829956
704,MAST4,0.6706632375717163
705,SPTBN1,0.3966158628463745
706,CGREF1,0.9754746556282043
707,CBFA2T3,0.9909235835075378
708,ST13,0.0691329836845398
709,PROKR1,0.9893369674682617
710,PIPOX,0.8110302686691284
711,TMEM107,0.9531253576278687
712,CCL1,0.9845294952392578
713,ACSM4,0.994288444519043
714,ADHFE1,0.9919369220733643
715,PAX2,0.9278132319450378
716,KRT75,0.10107506066560745
717,SP6,0.853748619556427
718,C3AR1,0.9881207942962646
719,PMPCB,0.8444321155548096
720,KRTAP10-9,0.8030685186386108
721,DNM2,0.556365430355072
722,NT5C3A,0.9442699551582336
723,AVEN,0.8338350057601929
724,WASF1,0.6977195739746094
725,USP2,0.6162481307983398
726,PCDH15,0.9748519659042358
727,MORC4,0.28224897384643555
728,CLCN5,0.8843429088592529
729,UBE2E1,0.3819224238395691
730,ADAT1,0.9825969338417053
731,CACNA2D1,0.6739751696586609
732,ELOA,0.02643580734729767
733,ADAMTS20,0.9839373230934143
734,RHBDF2,0.6879971027374268
735,ERBIN,0.9609493017196655
736,SEC22A,0.9734330773353577
737,SYCP2,0.17150533199310303
738,WNT1,0.9852251410484314
739,HNRNPC,0.09257026761770248
740,MTFR1,0.8680382370948792
741,CNOT6,0.21910026669502258
742,DENND10,0.9816587567329407
743,P2RX7,0.8971154689788818
744,LRRC14,0.5292384028434753
745,MTERF2,0.8599869608879089
746,CLCA4,0.9651970863342285
747,CCDC102B,0.8733679056167603
748,TTC4,0.24351464211940765
749,FAM222B,0.974432647228241
750,H2AC20,0.13047370314598083
751,NRSN2,0.98271644115448
752,TEX101,0.4027644991874695
753,KIAA1958,0.9750180840492249
754,HNRNPM,0.04556666687130928
755,IL11RA,0.9651104807853699
756,PRKAR1B,0.760296106338501
757,DEPDC1,0.017157448455691338
758,ECSIT,0.5695136189460754
759,CHRNA5,0.9978639483451843
760,OPRL1,0.9833396673202515
761,NTN1,0.9590468406677246
762,TM7SF2,0.22820913791656494
763,TCP11L2,0.8931822776794434
764,CSNK1G2,0.5376285910606384
765,RPL5,0.01696670614182949
766,CD93,0.972082793712616
767,HPGDS,0.9986647367477417
768,CUL9,0.4734611213207245
769,TPRX1,0.9736681580543518
770,VAV2,0.9041802287101746
771,SLCO4A1,0.9175398349761963
772,YPEL1,0.9984903335571289
773,WT1,0.9778463840484619
774,DEDD2,0.9295253157615662
775,OSTF1,0.9126438498497009
776,BCO2,0.9979738593101501
777,PDCD11,0.041234105825424194
778,MAGEA1,0.4574095606803894
779,GSPT2,0.7096098065376282
780,TTI1,0.15517355501651764
781,METAP1D,0.7838144302368164
782,OR4S1,0.9906674027442932
783,CTU2,0.5827979445457458
784,EXOSC7,0.051659971475601196
785,TRIM29,0.1911691427230835
786,HRC,0.9756755828857422
787,ERN1,0.8701871633529663
788,IMMP2L,0.6622015833854675
789,CHD6,0.4466954469680786
790,LRRFIP1,0.2175104320049286
791,IL31RA,0.9596458673477173
792,TMEM35B,0.9120475053787231
793,SASH1,0.9195234179496765
794,PCARE,0.9962544441223145
795,NUDT3,0.8764622807502747
796,STX1A,0.7217339873313904
797,CDH2,0.9338982105255127
798,NEU2,0.8911988735198975
799,NIBAN2,0.68468177318573
800,CDK10,0.39705756306648254
801,PTH1R,0.9855883717536926
802,GGCX,0.9743743538856506
803,HEY2,0.925855278968811
804,AGAP3,0.9555906057357788
805,TNFRSF25,0.8844026923179626
806,SGTA,0.8609098792076111
807,FABP2,0.9599016904830933
808,EFL1,0.17189988493919373
809,TOMM20L,0.47604143619537354
810,SLC6A4,0.6343629956245422
811,UBE2Q2,0.5836003422737122
812,FCHO2,0.6828728914260864
813,FAM168B,0.6832923889160156
814,CSF2RB,0.9330267906188965
815,ARL6IP6,0.9627397060394287
816,ZNF48,0.7948674559593201
817,S100A16,0.3724227249622345
818,RABL2B,0.9531998634338379
819,CLBA1,0.9939365983009338
820,RPS18,0.01231479737907648
821,FAM131B,0.9967657327651978
822,TASP1,0.6634027361869812
823,CFHR1,0.9899184107780457
824,AMZ1,0.9998608827590942
825,PPP2R5C,0.1222306564450264
826,ING3,0.2613813579082489
827,HARS1,0.14648239314556122
828,OXT,0.9861997365951538
829,AP2M1,0.4566553831100464
