auc_mean,auc_std,acc_mean,acc_std,ba_mean,ba_std,mcc_mean,mcc_std,sens_mean,sens_std,spec_mean,spec_std
0.8441500756048388,0.0041576360887096,0.699245939675174,0.041183294663573,0.7738029233870968,0.0138180443548386,0.2981548399437487,0.0235181111381854,0.68671875,0.0457812499999999,0.8608870967741935,0.0181451612903225
0.8441500756048388,0.004157636088709671,0.699245939675174,0.04118329466357307,0.7738029233870968,0.013818044354838688,0.2981548399437487,0.023518111138185444,0.68671875,0.045781249999999996,0.8608870967741935,0.018145161290322565
