ROC-AUC,Accuracy,BA,Sensitivity,Specificity,MCC,CM
0.7532086976615903,0.7852441981295463,0.6767068452713734,0.4948453608247423,0.8585683297180043,0.34649456193178685,"[[ 288  294]
 [ 326 1979]]"
0.7541459298613731,0.7886347886347886,0.686808965020292,0.5163511187607573,0.8572668112798265,0.36287758181205093,"[[ 300  281]
 [ 329 1976]]"
0.739892697533238,0.7813582813582813,0.6674493449471889,0.47676419965576594,0.8581344902386118,0.33011152761198137,"[[ 277  304]
 [ 327 1978]]"
0.7583491698433025,0.7823977823977823,0.6771114205816138,0.5008605851979346,0.8533622559652928,0.3440400411456263,"[[ 291  290]
 [ 338 1967]]"
0.7455789068887885,0.7761607761607762,0.6674138761429356,0.4853700516351119,0.8494577006507592,0.32520250047920174,"[[ 282  299]
 [ 347 1958]]"
0.7528479101907551,0.7952892275718739,0.6817131441435398,0.49140893470790376,0.8720173535791758,0.3636600366225295,"[[ 286  296]
 [ 295 2010]]"
0.7461322202351395,0.7775467775467776,0.6624885659775762,0.46987951807228917,0.8550976138828633,0.31974946351398836,"[[ 273  308]
 [ 334 1971]]"
0.7470790506307847,0.7823977823977823,0.6764677551233754,0.4991394148020654,0.8537960954446855,0.34318397626356306,"[[ 290  291]
 [ 337 1968]]"
0.7625441959968788,0.7733887733887734,0.6811264892230838,0.5266781411359724,0.8355748373101952,0.3414131062996125,"[[ 306  275]
 [ 379 1926]]"
0.7403705930010716,0.782051282051282,0.6730325080924877,0.4905335628227194,0.855531453362256,0.33827154497598855,"[[ 285  296]
 [ 333 1972]]"
0.7492810340586354,0.7786629719431937,0.6745119305856833,0.5,0.8490238611713666,0.33729002173482775,"[[ 291  291]
 [ 348 1957]]"
0.7361867675225227,0.781011781011781,0.6723817488733987,0.4905335628227194,0.8542299349240781,0.3364069084819833,"[[ 285  296]
 [ 336 1969]]"
0.7402384250357488,0.7765072765072765,0.6714927886320616,0.49569707401032703,0.8472885032537961,0.33105833476327673,"[[ 288  293]
 [ 352 1953]]"
0.7530706650587475,0.7855162855162855,0.6855003528212633,0.5180722891566265,0.8529284164859002,0.35809924366421164,"[[ 301  280]
 [ 339 1966]]"
0.7718780918530024,0.8045738045738046,0.6935689457551308,0.5077452667814114,0.8793926247288504,0.38915631659465544,"[[ 295  286]
 [ 278 2027]]"
0.7510573905524371,0.7838586768271563,0.6784079134706413,0.5017182130584192,0.8550976138828633,0.3473790467932101,"[[ 292  290]
 [ 334 1971]]"
0.7539099689741301,0.7869022869022869,0.6805750426559041,0.5025817555938038,0.8585683297180043,0.35301689455179125,"[[ 292  289]
 [ 326 1979]]"
0.7544252000253882,0.7882882882882883,0.6769370634070213,0.4905335628227194,0.8633405639913232,0.3496701852256307,"[[ 285  296]
 [ 315 1990]]"
0.7497716929073591,0.7893277893277894,0.6827371462920165,0.504302925989673,0.8611713665943601,0.35830297165393843,"[[ 293  288]
 [ 320 1985]]"
0.7498523377675561,0.77997227997228,0.6678689969048801,0.4802065404475043,0.855531453362256,0.32934652145380927,"[[ 279  302]
 [ 333 1972]]"
0.7510454636938971,0.7852441981295463,0.67413809811332,0.4879725085910653,0.8603036876355749,0.3431008508358349,"[[ 284  298]
 [ 322 1983]]"
0.7391056634346496,0.7834372834372835,0.678405845258941,0.5025817555938038,0.8542299349240781,0.34675346974729526,"[[ 292  289]
 [ 336 1969]]"
0.7670453739345358,0.7948717948717948,0.6842768657524427,0.4991394148020654,0.86941431670282,0.36621763894630793,"[[ 290  291]
 [ 301 2004]]"
0.7528220100731404,0.7747747747747747,0.674913848141248,0.5077452667814114,0.8420824295010846,0.33417572995059946,"[[ 295  286]
 [ 364 1941]]"
0.7498015613740988,0.781011781011781,0.6749564107063519,0.4974182444061962,0.8524945770065075,0.339853920997532,"[[ 289  292]
 [ 340 1965]]"
0.7457104307832219,0.7831659161759612,0.6741209532541688,0.49140893470790376,0.8568329718004338,0.3410193841515786,"[[ 286  296]
 [ 330 1975]]"
0.727451734424528,0.7744282744282744,0.6560306301126414,0.4578313253012048,0.8542299349240781,0.30797615572849296,"[[ 266  315]
 [ 336 1969]]"
0.7510956126955919,0.7837837837837838,0.6773354340821607,0.4991394148020654,0.855531453362256,0.34567084298841205,"[[ 290  291]
 [ 333 1972]]"
0.7677547500196013,0.7931392931392931,0.6967092416769651,0.5352839931153184,0.8581344902386118,0.3801629579200038,"[[ 311  270]
 [ 327 1978]]"
0.74723959363951,0.7830907830907831,0.6839819146433892,0.5180722891566265,0.8498915401301519,0.3537931937397508,"[[ 301  280]
 [ 346 1959]]"
0.7503529604699182,0.7859369587807412,0.6842047394354123,0.5137457044673539,0.8546637744034707,0.3570282063457625,"[[ 299  283]
 [ 335 1970]]"
0.7623171956496577,0.7927927927927928,0.6945613255625539,0.5301204819277109,0.8590021691973969,0.37707487203707324,"[[ 308  273]
 [ 325 1980]]"
0.7377563554496884,0.7778932778932779,0.6678548093831789,0.4836488812392427,0.852060737527115,0.32738133271209846,"[[ 281  300]
 [ 341 1964]]"
0.7475838277186839,0.7827442827442828,0.6689606893642124,0.4784853700516351,0.8594360086767896,0.33349774683381406,"[[ 278  303]
 [ 324 1981]]"
0.767211890636609,0.7865557865557865,0.6880821084150672,0.5232358003442341,0.8529284164859002,0.36247736163944655,"[[ 304  277]
 [ 339 1966]]"
0.7568523529455613,0.7817803948735712,0.6745376478744102,0.4948453608247423,0.8542299349240781,0.3402369683723147,"[[ 288  294]
 [ 336 1969]]"
0.754664147759305,0.7889812889812889,0.6805892301776054,0.4991394148020654,0.8620390455531454,0.35515401105388666,"[[ 290  291]
 [ 318 1987]]"
0.7458380158377544,0.7893277893277894,0.6808061499173017,0.4991394148020654,0.8624728850325379,0.3557953083545905,"[[ 290  291]
 [ 317 1988]]"
0.7427526032235543,0.77997227997228,0.678811309694931,0.5094664371772806,0.8481561822125814,0.3440394484246816,"[[ 296  285]
 [ 350 1955]]"
0.7424710929245336,0.7834372834372835,0.6668198670106519,0.47160068846815834,0.8620390455531454,0.33131701293009685,"[[ 274  307]
 [ 318 1987]]"
0.7323389315025605,0.7911326636647038,0.6701194922139977,0.46735395189003437,0.8728850325379609,0.34405327719571693,"[[ 272  310]
 [ 293 2012]]"
0.750969418423617,0.7789327789327789,0.673654892268174,0.4974182444061962,0.8498915401301519,0.33617540712119925,"[[ 289  292]
 [ 346 1959]]"
0.7525024174790267,0.7920997920997921,0.6818978423766339,0.4974182444061962,0.8663774403470715,0.36013971158209057,"[[ 289  292]
 [ 308 1997]]"
0.7495424524251328,0.7830907830907831,0.6736832673115767,0.4905335628227194,0.8568329718004338,0.3401460109473406,"[[ 285  296]
 [ 330 1975]]"
0.7643213697678848,0.7938322938322938,0.7016487393640256,0.5473321858864028,0.8559652928416486,0.38712967244161883,"[[ 318  263]
 [ 332 1973]]"
0.7450499809915693,0.7932109456182889,0.6842647464424417,0.5017182130584192,0.8668112798264642,0.36460933658541717,"[[ 292  290]
 [ 307 1998]]"
0.7535858961100057,0.7914067914067914,0.6904753193125772,0.5215146299483648,0.8594360086767896,0.37042505253189595,"[[ 303  278]
 [ 324 1981]]"
0.7487210695897941,0.7706167706167706,0.6678051530572242,0.49569707401032703,0.8399132321041215,0.32093796976405814,"[[ 288  293]
 [ 369 1936]]"
0.7496328045370201,0.7872487872487872,0.6653439913978816,0.4612736660929432,0.86941431670282,0.33329039182855735,"[[ 268  313]
 [ 301 2004]]"
0.7540540843261487,0.7879417879417879,0.6850877946244227,0.5129087779690189,0.8572668112798265,0.35994771550561405,"[[ 298  283]
 [ 329 1976]]"
