ROC-AUC,Accuracy,BA,Sensitivity,Specificity,MCC,CM
0.7298908014874043,0.7812713602187287,0.6728227219031325,0.4914965986394558,0.8541488451668092,0.33696557619085504,"[[ 289  299]
 [ 341 1997]]"
0.7431398136671263,0.7710184552289815,0.6562232677502139,0.4642857142857143,0.8481608212147135,0.304952217581678,"[[ 273  315]
 [ 355 1983]]"
0.732521705522658,0.7785372522214627,0.6657970654409431,0.4770797962648557,0.8545143346170304,0.32517157435685556,"[[ 281  308]
 [ 340 1997]]"
0.732857841467781,0.7760683760683761,0.6695822745015849,0.4914965986394558,0.8476679503637141,0.32785453093169664,"[[ 289  299]
 [ 356 1981]]"
0.7438333056799956,0.770940170940171,0.684191969470715,0.5391156462585034,0.8292682926829268,0.343371572533916,"[[ 317  271]
 [ 399 1938]]"
0.7311812235587134,0.7740943267259057,0.6606939182858773,0.4710884353741497,0.8502994011976048,0.3138608138724208,"[[ 277  311]
 [ 350 1988]]"
0.7248760496499713,0.7696514012303486,0.6630056214102408,0.4846938775510204,0.8413173652694611,0.313241031602585,"[[ 285  303]
 [ 371 1967]]"
0.766967939539104,0.7816131237183869,0.6982000634946928,0.5585738539898133,0.8378262729995721,0.3711277159107549,"[[ 329  260]
 [ 379 1958]]"
0.725974343524316,0.7712820512820513,0.6506772156873019,0.4489795918367347,0.8523748395378691,0.2974525370452177,"[[ 264  324]
 [ 345 1992]]"
0.7180385633072228,0.7798290598290598,0.662389859666588,0.46598639455782315,0.858793324775353,0.32155175322226487,"[[ 274  314]
 [ 330 2007]]"
0.7239078693924105,0.7713602187286398,0.6621654649883906,0.47959183673469385,0.8447390932420873,0.31351388794979745,"[[ 282  306]
 [ 363 1975]]"
0.7438373980901171,0.7809295967190704,0.678337203144731,0.5068027210884354,0.8498716852010265,0.34401628350065155,"[[ 298  290]
 [ 351 1987]]"
0.7301301205309436,0.7696514012303486,0.6703935290626251,0.5042444821731749,0.8365425759520753,0.32369327278776705,"[[ 297  292]
 [ 382 1955]]"
0.739052916844958,0.7798290598290598,0.6700265472042475,0.48639455782312924,0.8536585365853658,0.33189784377140824,"[[ 286  302]
 [ 342 1995]]"
0.724855111064537,0.7723076923076924,0.6519554548391886,0.45068027210884354,0.8532306375695335,0.30015770990463375,"[[ 265  323]
 [ 343 1994]]"
0.7490550968034776,0.7771701982228298,0.6753482830257851,0.5051020408163265,0.8455945252352438,0.33659523058766233,"[[ 297  291]
 [ 361 1977]]"
0.7227352874426075,0.7634996582365003,0.6527913560633835,0.467687074829932,0.8378956372968349,0.2939318579348087,"[[ 275  313]
 [ 379 1959]]"
