ROC-AUC,Accuracy,BA,Sensitivity,Specificity,MCC,CM
0.7497112092622116,0.7716562716562717,0.6871222105652235,0.5456110154905336,0.8286334056399133,0.34810406867468546,"[[ 317  264]
 [ 395 1910]]"
0.7508385983438335,0.7706167706167706,0.6881085337915235,0.5498281786941581,0.8263888888888888,0.34885564053728896,"[[ 320  262]
 [ 400 1904]]"
0.7342308220979155,0.7691507798960139,0.6707637843038822,0.5060240963855421,0.8355034722222222,0.3238582587018126,"[[ 294  287]
 [ 379 1925]]"
0.7603696034136547,0.7805892547660312,0.6907966688181297,0.540447504302926,0.8411458333333334,0.360554843424268,"[[ 314  267]
 [ 366 1938]]"
0.7535939890514438,0.7805892547660312,0.6759945287100784,0.5008605851979346,0.8511284722222222,0.34089928436927125,"[[ 291  290]
 [ 343 1961]]"
0.7590137432282585,0.7744282744282744,0.6817772484421728,0.5266781411359724,0.8368763557483732,0.34315874395697354,"[[ 306  275]
 [ 376 1929]]"
0.7310235896334478,0.7716562716562717,0.6624337772050402,0.4793814432989691,0.8454861111111112,0.31465487059245506,"[[ 279  303]
 [ 356 1948]]"
0.7558761833046472,0.7719237435008666,0.688589178141136,0.5490533562822719,0.828125,0.35034278604001834,"[[ 319  262]
 [ 396 1908]]"
0.7509711464907248,0.7701906412478337,0.6778505390610059,0.5232358003442341,0.8324652777777778,0.3344049346132349,"[[ 304  277]
 [ 386 1918]]"
0.7345527945113788,0.7701906412478337,0.6765633964429145,0.5197934595524957,0.8333333333333334,0.33264829453850925,"[[ 302  279]
 [ 384 1920]]"
0.7534275932362857,0.7747747747747747,0.6826378336401073,0.5283993115318416,0.8368763557483732,0.3446090459397291,"[[ 307  274]
 [ 376 1929]]"
0.7249650987972508,0.774081774081774,0.6742263566723941,0.506872852233677,0.8415798611111112,0.3328986489338763,"[[ 295  287]
 [ 365 1939]]"
0.756170515394913,0.7701906412478337,0.684286252151463,0.540447504302926,0.828125,0.343157450110176,"[[ 314  267]
 [ 396 1908]]"
0.7611771490724804,0.7767764298093588,0.6884095160403518,0.540447504302926,0.8363715277777778,0.35408277313873565,"[[ 314  267]
 [ 377 1927]]"
0.7535282499043794,0.7746967071057193,0.6896817179432013,0.5473321858864028,0.83203125,0.35404785562292335,"[[ 318  263]
 [ 387 1917]]"
0.7432021236479851,0.774081774081774,0.6822039941607148,0.5283993115318416,0.8360086767895879,0.3434441416792949,"[[ 307  274]
 [ 378 1927]]"
0.7443099107483773,0.7657657657657657,0.6722284865406644,0.5154639175257731,0.8289930555555556,0.3233982760499701,"[[ 300  282]
 [ 394 1910]]"
0.7567733732549244,0.7753899480069324,0.6901157457209792,0.5473321858864028,0.8328993055555556,0.3551995042689779,"[[ 318  263]
 [ 385 1919]]"
0.7443800499617518,0.7701906412478337,0.668840540734366,0.4991394148020654,0.8385416666666666,0.3220603848317307,"[[ 290  291]
 [ 372 1932]]"
0.7572723931440045,0.7781629116117851,0.6821982871964046,0.5215146299483648,0.8428819444444444,0.34698945701250844,"[[ 303  278]
 [ 362 1942]]"
0.7449068663871476,0.7706167706167706,0.6813221276802282,0.53184165232358,0.8308026030368764,0.33942306737281996,"[[ 309  272]
 [ 390 1915]]"
0.7582621885738832,0.7789327789327789,0.6785487363974799,0.5103092783505154,0.8467881944444444,0.34300221804319886,"[[ 297  285]
 [ 353 1951]]"
0.7535424435838592,0.7611785095320623,0.6689903214046663,0.5146299483648882,0.8233506944444444,0.3152754581961569,"[[ 299  282]
 [ 407 1897]]"
0.7486314304838401,0.7681109185441941,0.6823405975090839,0.5387263339070568,0.8259548611111112,0.3388938246945151,"[[ 313  268]
 [ 401 1903]]"
0.7515859569229297,0.7736568457538995,0.6768028214046663,0.5146299483648882,0.8389756944444444,0.3358336609578313,"[[ 299  282]
 [ 371 1933]]"
0.7566164254165718,0.7834372834372835,0.7009341362972809,0.5628227194492255,0.8390455531453362,0.3763187703862428,"[[ 327  254]
 [ 371 1934]]"
0.7281472234154258,0.7595287595287595,0.6625434027777778,0.5,0.8250868055555556,0.30521232170973056,"[[ 291  291]
 [ 403 1901]]"
0.7583675475712374,0.7760831889081455,0.6834704890992541,0.5283993115318416,0.8385416666666666,0.3468868820323338,"[[ 307  274]
 [ 372 1932]]"
0.7433708046471601,0.7733102253032929,0.6798036640610059,0.5232358003442341,0.8363715277777778,0.33960844854233435,"[[ 304  277]
 [ 377 1927]]"
0.7321794618951998,0.7708838821490468,0.6782845668387838,0.5232358003442341,0.8333333333333334,0.33555506750882913,"[[ 304  277]
 [ 384 1920]]"
0.7511120403522986,0.7671517671517671,0.672072610242644,0.5129087779690189,0.8312364425162689,0.3240218447600095,"[[ 298  283]
 [ 389 1916]]"
0.7392880154639175,0.7834372834372835,0.6832961948739977,0.5154639175257731,0.8511284722222222,0.3534809808828825,"[[ 300  282]
 [ 343 1961]]"
0.7553144124115511,0.7753899480069324,0.6856107465576592,0.5352839931153184,0.8359375,0.3491697708878653,"[[ 311  270]
 [ 378 1926]]"
0.7578797332185887,0.7833622183708839,0.6957506364744692,0.5490533562822719,0.8424479166666666,0.36954135435753105,"[[ 319  262]
 [ 363 1941]]"
0.7336279642379039,0.7653379549393414,0.6735252019984701,0.5197934595524957,0.8272569444444444,0.324673705174213,"[[ 302  279]
 [ 398 1906]]"
0.7560978341628056,0.7792792792792793,0.6835267938814447,0.5232358003442341,0.8438177874186551,0.34970105096618165,"[[ 304  277]
 [ 360 1945]]"
0.7561476082235585,0.7837837837837838,0.691860413087056,0.5378006872852233,0.8459201388888888,0.3650472645301568,"[[ 313  269]
 [ 355 1949]]"
0.7401413690476191,0.761525129982669,0.671781620529738,0.5215146299483648,0.8220486111111112,0.3194194218426883,"[[ 303  278]
 [ 410 1894]]"
0.7481309165232359,0.7767764298093588,0.679399517713712,0.5163511187607573,0.8424479166666666,0.34202021756168727,"[[ 300  281]
 [ 363 1941]]"
0.7434074093995028,0.7646447140381283,0.6653683185121438,0.4991394148020654,0.8315972222222222,0.3128207811516477,"[[ 290  291]
 [ 388 1916]]"
0.7422463327123181,0.7806652806652806,0.6940494547138041,0.5490533562822719,0.8390455531453362,0.3648591484222975,"[[ 319  262]
 [ 371 1934]]"
0.7545132922871325,0.7827442827442828,0.6931356493413516,0.5429553264604811,0.8433159722222222,0.3657657003822858,"[[ 316  266]
 [ 361 1943]]"
0.7600648128227194,0.7864818024263431,0.6970601901654236,0.5473321858864028,0.8467881944444444,0.3741175903434819,"[[ 318  263]
 [ 353 1951]]"
0.7405701675750622,0.7625649913344887,0.6814426605230446,0.5456110154905336,0.8172743055555556,0.33354505125779144,"[[ 317  264]
 [ 421 1883]]"
0.7406299304360299,0.7636048526863085,0.6692222760087971,0.5111876075731497,0.8272569444444444,0.31739667398870464,"[[ 297  284]
 [ 398 1906]]"
0.7465709133403773,0.7702702702702703,0.6753122188163874,0.5163511187607573,0.8342733188720174,0.33095407332276644,"[[ 300  281]
 [ 382 1923]]"
0.7560704228713249,0.7747747747747747,0.6830075887743414,0.5292096219931272,0.8368055555555556,0.3453544975360982,"[[ 308  274]
 [ 376 1928]]"
0.7448730935647352,0.7601386481802427,0.6767057067555938,0.5370051635111877,0.81640625,0.32527222100462105,"[[ 312  269]
 [ 423 1881]]"
0.727355478461465,0.7604852686308492,0.6659820083907058,0.5077452667814114,0.82421875,0.31056003990096415,"[[ 295  286]
 [ 405 1899]]"
0.7524480361923886,0.7812824956672444,0.6854385548144961,0.5249569707401033,0.8459201388888888,0.35409709010612594,"[[ 305  276]
 [ 355 1949]]"
