ROC-AUC,Accuracy,BA,Sensitivity,Specificity,MCC,CM
0.9154105115063813,0.8513625103220479,0.8197207985797073,0.7661290322580645,0.8733125649013499,0.5900417274572747,"[[190  58]
 [122 841]]"
0.9174245469467055,0.8521882741535921,0.8232338458446387,0.7741935483870968,0.8722741433021807,0.5946706815052615,"[[192  56]
 [123 840]]"
0.9421247445817841,0.8885218827415359,0.8430852845610156,0.7661290322580645,0.9200415368639667,0.6679276815765495,"[[190  58]
 [ 77 886]]"
0.9274144394626322,0.8620974401321222,0.8194399218495604,0.7469879518072289,0.8918918918918919,0.6050309372137346,"[[186  63]
 [104 858]]"
0.9262580467399745,0.8654004954582989,0.8378900216249614,0.7911646586345381,0.8846153846153846,0.6271527608375946,"[[197  52]
 [111 851]]"
0.9215614846079121,0.8554913294797688,0.8013599973202024,0.7096774193548387,0.893042575285566,0.5776230629892356,"[[176  72]
 [103 860]]"
0.935998894583459,0.8860445912469034,0.8654783438850366,0.8306451612903226,0.9003115264797508,0.6817815035892216,"[[206  42]
 [ 96 867]]"
0.9309658995745822,0.8736581337737407,0.8502055907279,0.8104838709677419,0.8899273104880582,0.6497385749876174,"[[201  47]
 [106 857]]"
0.9202715226811613,0.8654004954582989,0.8304486135811437,0.7710843373493976,0.8898128898128899,0.6201226846518909,"[[192  57]
 [106 856]]"
0.9331880536699815,0.8711808422791082,0.8355751488281609,0.7751004016064257,0.896049896049896,0.6333617704455444,"[[193  56]
 [100 862]]"
0.9184755300974776,0.8579686209744013,0.8074083844169766,0.7217741935483871,0.893042575285566,0.5870191604838106,"[[179  69]
 [103 860]]"
0.9322388034703382,0.8777869529314616,0.8468139717951295,0.7943548387096774,0.8992731048805815,0.6528407150666042,"[[197  51]
 [ 97 866]]"
0.9251959602050044,0.8678777869529315,0.8420803604327873,0.7983870967741935,0.885773624091381,0.6339834010801614,"[[198  50]
 [110 853]]"
0.9326703905017157,0.8753096614368291,0.8322207749918593,0.7590361445783133,0.9054054054054054,0.6369276989705283,"[[189  60]
 [ 91 871]]"
0.9311841962444372,0.8637489677952106,0.8428036470205145,0.8072289156626506,0.8783783783783784,0.6296850022267363,"[[201  48]
 [117 845]]"
0.9313134358355944,0.8720066061106524,0.8192288044752621,0.7298387096774194,0.9086188992731049,0.6198255289641763,"[[181  67]
 [ 88 875]]"
0.9351572706260678,0.870355078447564,0.8466318292968881,0.8064516129032258,0.8868120456905504,0.6417337942939245,"[[200  48]
 [109 854]]"
0.9431129199745418,0.884393063583815,0.8569553311225002,0.8104838709677419,0.9034267912772586,0.6719307541465152,"[[201  47]
 [ 93 870]]"
0.9169985555527724,0.861271676300578,0.8248732977648641,0.7630522088353414,0.8866943866943867,0.6089732398909788,"[[190  59]
 [109 853]]"
0.9108826157018929,0.8497109826589595,0.8190850720971203,0.7670682730923695,0.8711018711018711,0.5879148233433065,"[[191  58]
 [124 838]]"
0.9153100190935585,0.870355078447564,0.8241780558067866,0.7459677419354839,0.9023883696780893,0.6213589169568875,"[[185  63]
 [ 94 869]]"
0.935232639935685,0.8637489677952106,0.8290058788061501,0.7701612903225806,0.8878504672897196,0.6157999147954677,"[[191  57]
 [108 855]]"
0.9299400395270155,0.8654004954582989,0.8345350551033397,0.782258064516129,0.8868120456905504,0.6233706838988465,"[[194  54]
 [109 854]]"
