ROC-AUC,Accuracy,BA,Sensitivity,Specificity,MCC,CM
0.9648562173151585,0.9106997795056284,0.9100597359493454,0.9093137254901961,0.9108057464084947,0.5941634414769631,"[[ 1113   111]
 [ 1428 14582]]"
0.9645176829840827,0.9078565626087965,0.9073976436295943,0.9068627450980392,0.9079325421611493,0.5862323984067829,"[[ 1110   114]
 [ 1474 14536]]"
0.9638337252452511,0.9084368109550888,0.9069554159369349,0.9052287581699346,0.9086820737039351,0.586908521915943,"[[ 1108   116]
 [ 1462 14548]]"
0.9639053716427233,0.9072182894278751,0.906676842088074,0.9060457516339869,0.9073079325421611,0.5843582561176731,"[[ 1109   115]
 [ 1484 14526]]"
0.9647711499757096,0.9079145874434258,0.9085606728637738,0.9093137254901961,0.9078076202373516,0.5874382445526731,"[[ 1113   111]
 [ 1476 14534]]"
0.9641258220964838,0.9091331089706395,0.9088392467126347,0.9084967320261438,0.9091817613991255,0.5900042951969277,"[[ 1112   112]
 [ 1454 14556]]"
0.9642679922270804,0.9087849599628641,0.9101609288312451,0.9117647058823529,0.9085571517801374,0.5905854073372676,"[[ 1116   108]
 [ 1464 14546]]"
0.9625505709258511,0.9063479169084369,0.9020584561119889,0.8970588235294118,0.907058088694566,0.5783651886932075,"[[ 1098   126]
 [ 1488 14522]]"
0.9644274615946733,0.9094232331437856,0.9078636003641515,0.9060457516339869,0.909681449094316,0.5896409424171004,"[[ 1109   115]
 [ 1446 14564]]"
0.9636845129473818,0.9069861900893582,0.9088155176707369,0.9109477124183006,0.906683322923173,0.5859475812119876,"[[ 1115   109]
 [ 1494 14516]]"
