ROC-AUC,Accuracy,BA,Sensitivity,Specificity,MCC,CM
0.9608229550408546,0.8990426457789382,0.9004270290252265,0.9020408163265307,0.8988132417239225,0.5640273080067796,"[[ 221   24]
 [ 324 2878]]"
0.960715879106171,0.9007832898172323,0.8975946156101415,0.8938775510204081,0.9013116801998751,0.5642760527402041,"[[ 219   26]
 [ 316 2886]]"
0.9576438195515558,0.8912097476066144,0.9018649058624074,0.9142857142857143,0.8894440974391006,0.5528083445245466,"[[ 224   21]
 [ 354 2848]]"
0.9658274802738085,0.8917899622860458,0.9059465385154686,0.9224489795918367,0.8894440974391006,0.5576538449298153,"[[ 226   19]
 [ 354 2848]]"
0.9543011027943601,0.8972721996517702,0.8879312110258957,0.8770491803278688,0.8988132417239225,0.5482794341474042,"[[ 214   30]
 [ 324 2878]]"
0.9516437430687452,0.8877284595300261,0.8792597738658237,0.8693877551020408,0.8891317926296065,0.5253702580285337,"[[ 213   32]
 [ 355 2847]]"
0.9667988119670105,0.8961415723817813,0.9007501688995398,0.9061224489795918,0.8953778888194878,0.5595268047708029,"[[ 222   23]
 [ 335 2867]]"
0.9624864561689761,0.8990426457789382,0.9004270290252265,0.9020408163265307,0.8988132417239225,0.5640273080067796,"[[ 221   24]
 [ 324 2878]]"
0.9635164246835524,0.8981723237597912,0.9093818914199033,0.9224489795918367,0.89631480324797,0.5711648325340456,"[[ 226   19]
 [ 332 2870]]"
0.9563323639938154,0.8969820081253628,0.8896680865442705,0.8811475409836066,0.8981886321049344,0.5494886302474314,"[[ 215   29]
 [ 326 2876]]"
0.9558732424887507,0.8975921090803597,0.8939922752361407,0.889795918367347,0.8981886321049344,0.5553777041387716,"[[ 218   27]
 [ 326 2876]]"
0.9591020918048668,0.897302001740644,0.8938361228313936,0.889795918367347,0.8978763272954403,0.55474359135338,"[[ 218   27]
 [ 327 2875]]"
0.9542059172201047,0.8880185668697418,0.8907239098012721,0.8938775510204081,0.8875702685821362,0.537111974016838,"[[ 219   26]
 [ 360 2842]]"
0.9583704062511951,0.8955613577023499,0.8966685362464786,0.8979591836734694,0.8953778888194878,0.5546331447566548,"[[ 220   25]
 [ 335 2867]]"
0.9681269903031917,0.9053975623911782,0.9169128413593963,0.930327868852459,0.9034978138663335,0.5901357916709128,"[[ 227   17]
 [ 309 2893]]"
0.9547655164501778,0.892660284305193,0.8913376843554411,0.889795918367347,0.8928794503435353,0.5448108881875917,"[[ 218   27]
 [ 343 2859]]"
